labeling,2,2
labels,14,10
labia,1,1
labor,65,44
laboratories,10,8
laboratory,31,22
labored,1,1
laborer,1,1
laborers,2,2
laboring,2,2
laborious,2,2
laboriously,1,1
labors,1,1
labradoodle,1,1
labradors,1,1
labs,26,19
labwork,1,1
lacabe,1,1
lace,4,2
laces,1,1
lack,65,52
lacked,9,8
lacking,7,7
lacks,4,4
laconic,1,1
lacquer,2,2
lacy,1,1
lad,2,1
ladakh,1,1
ladder,7,7
laden,5,4
ladens,1,1
ladies,29,21
lady,44,34
ladybug,2,2
lafayette,2,2
lafrance,1,1
lag,1,1
laggards,1,1
lagged,2,2
lagging,2,2
lagos,14,4
lags,1,1
lahore,6,3
laibson,1,1
laid,27,26
lain,1,1
lakara,1,1
lake,45,18
lakefield,1,1
lakefront,1,1
lakes,14,8
lakewood,1,1
lakota,1,1
lama,4,4
lamanite,1,1
lamanites,5,1
lamarr,4,1
lamb,2,2
lamborghini,1,1
lambs,1,1
lame,5,5
lament,1,1
lamented,1,1
lamenting,1,1
lamia,1,1
lamination,1,1
lamotrigine,1,1
lamp,19,13
lampost,1,1
lamppost,1,1
lampposts,1,1
lamps,4,4
lan,2,2
lancet,4,4
land,171,80
landbanking,1,1
landed,20,13
landers,2,1
landes,1,1
landfill,2,2
landfills,1,1
landing,6,6
landline,1,1
landlines,2,1
landlocked,2,2
landlord,1,1
landlords,1,1
landmark,6,5
landmarked,1,1
landmarks,2,2
landmass,2,2
landmine,2,2
landmines,2,2
landrigan,1,1
lands,11,9
landscape,68,50
landscapes,15,13
landshare,2,2
lane,14,7
lanes,20,7
langley,1,1
language,345,130
languages,46,32
languid,2,2
languish,3,2
languishing,2,2
lanka,2,2
lankan,1,1
lansdowne,1,1
lantern,5,3
lanting,1,1
lao,1,1
laos,3,1
lap,11,9
laparoscopic,1,1
laparoscopically,2,1
laparoscopy,3,1
lapse,4,3
laptop,20,14
laptops,6,6
lara,3,2
larceny,1,1
large,210,134
largely,30,25
largeness,1,1
larger,83,56
largest,103,79
larkin,1,1
larry,6,4
larson,1,1
larva,3,3
larvae,6,2
larval,2,2
larynx,1,1
las,1,1
lasch,1,1
laser,21,13
lasers,3,2
lashing,1,1
lassa,5,1
last,641,352
lasted,10,10
lasting,21,16
lastly,7,6
lasts,6,4
latch,3,2
latched,1,1
latchkey,1,1
late,100,83
latecomer,1,1
latecomers,1,1
lately,16,15
latent,3,3
later,406,242
lateral,3,3
latest,20,19
latin,20,17
latina,4,4
latino,8,6
latinos,1,1
latitude,2,2
latitudes,2,2
latitudinal,1,1
latrine,5,1
latrines,5,3
latte,3,2
latter,7,5
lattes,1,1
lattice,5,1
lattices,1,1
latvia,1,1
latz,1,1
lauded,1,1
laugh,50,27
laughably,1,1
laughed,17,13
laugher,1,1
laughing,53,23
laughs,27,15
laughter,368,129
launch,34,30
launched,56,41
launchers,1,1
launches,5,5
launching,8,8
launder,1,1
laundered,1,1
launderer,2,1
launderers,1,1
laundering,5,1
laundrettes,1,1
laundry,8,8
laura,7,3
laureate,4,3
laureates,3,3
laurel,1,1
laurels,1,1
lauren,5,3
laurence,2,1
laurent,1,1
laurie,2,2
lava,10,5
lavatory,1,1
lavender,2,2
lavish,1,1
lavishing,1,1
law,163,65
lawful,1,1
lawless,1,1
lawmakers,2,2
lawn,12,6
lawns,2,2
lawrence,6,6
lawrenceville,1,1
laws,94,33
lawson,1,1
lawsuit,8,7
lawsuits,3,2
lawyer,42,24
lawyering,3,1
lawyers,40,25
lax,3,3
lay,46,39
layaway,1,1
laye,1,1
layer,55,23
layered,5,4
layering,2,1
layers,26,20
laying,7,7
layla,2,1
layout,2,2
lays,6,4
laysan,1,1
lazarus,3,2
laziness,2,2
lazy,8,7
lb,1,1
lbs,8,6
lc,2,1
le,4,3
leach,1,1
leaches,1,1
lead,139,103
leader,64,41
leaders,126,61
leadership,85,35
leading,57,43
leads,62,45
leaf,13,8
leafing,2,2
leaflets,2,1
leafmeal,1,1
leafy,3,3
league,12,11
leah,6,2
leahy,6,1
leak,11,5
leaked,5,5
leakey,3,3
leaking,4,4
leaks,8,4
leaky,2,2
lean,20,12
leandro,5,1
leaned,1,1
leaning,13,6
leanings,1,1
leans,2,2
leap,26,20
leapfrog,3,3
leapfrogged,2,1
leaping,2,2
leaps,3,2
leapt,1,1
lear,2,2
learn,393,203
learned,367,205
learners,2,2
learning,237,112
learnings,1,1
learns,9,8
learnt,1,1
lease,2,2
leash,1,1
least,217,153
leat,1,1
leather,10,7
leatherback,2,1
leatherbacks,3,1
leatherworkers,1,1
leave,286,168
leaven,2,1
leaves,66,44
leaving,71,63
lebanese,8,6
lebanon,21,6
leblon,3,1
lebowitz,1,1
lechuguilla,1,1
lecture,22,10
lectures,14,9
lecturing,1,1
lecun,1,1
led,126,96
leds,4,3
lee,8,7
leeches,2,1
leeds,1,1
leeway,1,1
left,386,232
leftovers,2,2
leg,44,29
legacy,39,27
legal,71,43
legalities,2,1
legalization,1,1
legalize,1,1
legalized,1,1
legalizers,1,1
legally,16,12
legare,1,1
legend,2,2
legendary,7,5
legends,5,5
legers,1,1
legged,3,3
leggermente,1,1
legibly,1,1
legions,1,1
legislate,1,1
legislation,25,17
legislative,5,3
legislators,5,3
legislature,3,2
legislatures,1,1
legit,2,2
legitimacy,5,4
legitimate,11,9
legitimately,1,1
lego,5,2
legos,2,2
legs,106,38
lehanneur,1,1
lehi,3,1
lehman,2,1
lei,1,1
leibel,1,1
leibovitz,1,1
leica,1,1
leiopathes,1,1
leisure,4,3
leisurely,3,2
lem,3,1
lemmings,1,1
lemon,7,5
lemonade,2,2
lemons,1,1
lemur,1,1
lena,1,1
lend,9,7
lender,1,1
lenders,1,1
lending,6,4
lends,2,2
length,28,24
lengthens,1,1
lengths,9,7
lengthy,3,3
leni,1,1
lenient,2,2
lenin,1,1
lennon,1,1
lenny,1,1
lens,22,15
lensed,2,1
lenses,11,5
lensing,5,2
lent,2,2
lenticular,1,1
lentils,9,2
leo,13,4
leon,2,1
leonard,4,4
leonardo,5,4
leone,17,7
leopard,1,1
leper,1,1
lepper,1,1
leprosy,2,2
les,1,1
lesbian,16,8
lesbians,4,3
lesbor,4,1
lesion,4,1
lesioned,1,1
lesions,1,1
leslie,3,2
lesotho,1,1
lesportsac,1,1
less,397,224
lessened,1,1
lesser,11,9
lesson,53,38
lessons,38,32
lest,3,3
leste,2,2
lestrade,6,1
let,947,374
lethal,14,9
lethality,1,1
lethargic,1,1
lets,21,20
letter,50,31
letterbox,1,1
letterforms,2,1
letters,40,24
letting,31,28
lettuce,3,2
lettuces,2,2
leukemia,2,2
lev,3,2
levees,1,1
level,193,127
leveled,2,2
leveling,4,3
levels,76,53
levenson,1,1
lever,1,1
leverage,17,12
leveraged,3,2
leveraging,5,5
levers,2,2
leviathan,2,1
levin,1,1
levine,4,4
levitating,1,1
leviticus,1,1
levitt,1,1
lewd,1,1
lewinsky,1,1
lewis,6,6
lexicographer,4,2
lexicographical,5,1
lexicography,5,1
lexicon,3,3
lexigram,3,1
lexigrams,2,1
lexus,1,1
leymah,14,2
lg,8,2
lgbt,12,4
lgbtq,7,5
lgbtqlmnop,1,1
lh,2,1
li,35,3
liability,1,1
liable,3,2
liaised,1,1
lianas,1,1
liar,4,2
liars,9,1
lib,1,1
libby,5,1
libel,1,1
liberal,28,13
liberalism,1,1
liberalization,1,1
liberalize,1,1
liberalized,1,1
liberals,6,5
liberate,6,6
liberated,3,3
liberates,1,1
liberating,6,4
liberation,10,8
liberators,1,1
liberia,17,7
liberian,3,2
libert,1,1
libertarians,2,2
liberties,7,7
liberty,13,9
libra,5,1
librarians,1,1
libraries,14,11
library,31,25
librium,1,1
libya,10,3
libyan,7,2
libyans,1,1
lica,1,1
lice,1,1
license,31,18
licensed,5,5
licenses,2,2
licensing,2,2
lichen,1,1
lichens,3,1
lichtenstein,1,1
lick,2,1
lickih,3,1
licorice,1,1
lid,3,2
lidell,1,1
lids,4,2
lie,68,42
lieberman,1,1
lied,10,6
liel,1,1
lies,50,35
liespotter,3,1
liespotters,4,1
liespotting,2,1
lieutenant,2,2
life,1643,440
lifeboats,1,1
lifebuoy,2,1
lifecycle,1,1
lifeforms,4,3
lifeless,5,5
lifelike,1,1
lifeline,3,3
lifelong,8,8
lifes,2,2
lifesaver,2,1
lifesaving,2,2
lifespan,24,9
lifespans,7,6
lifespring,1,1
lifestyle,21,17
lifestyles,9,5
lifetime,55,47
lifetimes,4,4
lift,23,21
lifted,21,19
lifting,4,4
lifts,3,3
light,440,153
lightbearer,1,1
lightbulb,2,2
lightbulbs,1,1
lighted,2,2
lightened,1,1
lighter,17,13
lightest,2,2
lighting,27,17
lightly,9,3
lightness,1,1
lightning,13,10
lights,81,49
lightweight,5,4
lightweighted,1,1
ligo,1,1
ligon,1,1
likable,2,2
like,4562,589
likeability,1,1
likeable,1,1
liked,53,36
likelier,1,1
likelihood,26,8
likely,186,103
likened,2,2
likeness,1,1
likening,1,1
likens,1,1
likes,40,31
likewise,7,6
liking,10,5
lillis,1,1
lilt,1,1
lily,4,1
lima,2,1
limb,28,10
limbaugh,1,1
limbed,1,1
limber,1,1
limbic,4,1
limbo,2,2
limbs,8,6
lime,2,2
limestone,15,5
liminal,9,1
liminality,1,1
limit,23,21
limitation,7,6
limitations,26,22
limited,63,50
limitedness,1,1
limiting,7,7
limitless,7,7
limitlessly,1,1
limitlessness,1,1
limits,31,22
limor,1,1
limp,3,3
limpopo,1,1
lin,2,2
lincoln,26,9
linda,10,3
lindbergh,1,1
lindblad,1,1
linds,1,1
lindsay,1,1
line,278,148
lineage,6,5
lineages,4,3
linear,10,8
linearly,1,1
lined,15,14
liners,3,3
lines,96,63
lineup,2,2
lineups,1,1
ling,1,1
linger,2,2
lingered,2,2
lingerie,1,1
lingering,3,3
lingua,2,1
lingual,2,1
linguine,2,1
linguistic,5,5
linguistically,1,1
linguists,5,3
liniger,1,1
lining,6,6
link,25,19
linkbait,1,1
linked,31,23
linkedin,1,1
linking,6,6
links,7,7
linoleum,1,1
linux,2,2
lion,14,9
lions,7,6
lip,2,2
lipid,1,1
lipidome,1,1
lipids,2,1
lipitor,2,1
lipkis,1,1
lippi,1,1
lips,9,9
lipstick,2,2
liquid,43,27
liquids,3,1
liquidsore,2,1
lisa,7,5
lishman,1,1
list,96,67
listed,11,10
listen,146,87
listened,29,26
listener,7,4
listeners,8,6
listening,115,64
listens,4,4
lister,2,1
listing,6,6
listless,1,1
lists,15,11
listserv,1,1
liszt,1,1
lit,17,13
liter,1,1
literacy,11,10
literal,6,5
literally,165,98
literary,9,4
literate,2,2
literature,57,33
liters,2,2
lithium,1,1
lithotomy,2,1
lithuania,3,3
litigate,1,1
litigation,5,5
litter,3,3
littering,1,1
little,1344,420
littlebits,11,1
liturgical,1,1
liu,1,1
livable,5,5
live,593,308
lived,151,104
livelihood,3,3
livelihoods,9,7
liveliness,1,1
lively,2,2
liver,29,10
livermore,1,1
lives,538,276
livestock,8,6
livid,1,1
living,423,224
livingstone,1,1
liz,1,1
ll,791,327
llamas,1,1
llareta,1,1
lloyd,1,1
lmao,1,1
lo,8,8
load,28,10
loaded,8,6
loading,1,1
loads,8,6
loaf,5,2
loan,24,14
loans,27,14
loathe,1,1
loaves,2,2
lobbied,3,3
lobbies,1,1
lobby,10,7
lobbying,1,1
lobbyist,1,1
lobe,7,5
lobes,2,2
lobotomy,1,1
lobster,4,3
local,252,113
locality,5,1
localization,1,1
localize,4,3
localized,6,6
localizing,2,2
locally,14,11
locals,9,6
locate,4,4
located,19,16
locates,1,1
locating,2,2
location,28,17
locations,9,9
lock,19,14
lockable,1,1
locke,3,2
locked,24,19
locker,5,4
lockers,2,2
locking,1,1
locks,4,4
locomotion,3,1
locomotives,1,1
locus,3,2
locust,2,1
lode,1,1
lodestar,1,1
lodge,1,1
lodged,3,3
lodges,1,1
lodging,1,1
lodgings,1,1
lofts,1,1
lofty,3,3
log,8,6
logan,1,1
logged,3,2
loggerheads,1,1
loggers,1,1
logging,11,5
logic,25,19
logical,7,6
logically,4,4
login,1,1
logistical,5,4
logistics,3,2
logo,16,6
logos,3,3
logs,2,1
loizeau,1,1
lol,3,2
lola,1,1
lolita,3,2
lomask,1,1
lomonosov,1,1
london,69,43
lone,2,2
loneliness,11,9
lonely,20,16
loner,1,1
loners,1,1
lonesome,1,1
long,686,339
longed,2,2
longer,222,157
longest,11,11
longevity,18,13
longfellow,1,1
longing,14,12
longitude,3,3
longitudinal,2,2
longline,1,1
longs,1,1
longstanding,2,2
lonnie,4,1
loo,4,4
look,1360,440
looked,334,209
looker,1,1
lookin,1,1
looking,557,285
lookout,1,1
looks,277,168
lookup,1,1
loom,1,1
loomed,2,2
looming,1,1
loomio,1,1
looms,3,3
loony,1,1
loop,13,11
looped,1,1
loophole,1,1
loopholes,1,1
loops,7,3
loose,14,10
loosecubes,1,1
loosely,4,4
loosening,1,1
loosens,1,1
loosin,1,1
looted,1,1
looting,3,3
lopez,3,2
loquacious,1,1
lord,16,13
lorde,1,1
lording,1,1
lords,3,2
lore,1,1
loreen,1,1
loren,6,3
lorenzetti,2,1
lorenzo,1,1
lorraine,3,2
los,27,21
lose,100,71
loser,6,4
losers,5,4
loses,15,11
losing,51,43
loss,67,43
losses,20,13
lossy,1,1
lost,208,142
lot,1189,413
lotion,2,2
lotions,1,1
lots,216,127
lottery,5,5
lotus,2,2
lotusan,1,1
lotuses,1,1
lou,4,3
loud,28,26
louder,9,8
loudly,5,5
loudness,1,1
loudspeaker,1,1
loudspeakers,3,3
louis,9,9
louise,4,4
louisiana,1,1
louisville,3,1
lounge,2,2
lounging,2,2
lourie,1,1
lousy,2,2
louvers,1,1
lovable,2,2
love,841,262
loved,148,104
lovelaces,1,1
lovell,1,1
lovely,36,28
lovemaking,1,1
lover,11,8
lovers,9,9
loves,35,27
lovett,1,1
loving,34,28
lovingly,2,2
lovins,1,1
low,192,104
lowbrow,1,1
lowenstein,1,1
lower,68,49
lowercase,2,1
lowered,4,4
lowering,5,4
lowers,2,2
lowest,11,11
lowland,2,1
lowlands,1,1
lows,4,4
loyal,6,4
loyalty,5,5
lozada,1,1
ls,11,2
lsa,1,1
lt,38,1
lu,2,1
luanda,1,1
lubricant,2,2
luc,1,1
luca,2,1
lucas,2,2
lucci,1,1
lucent,3,2
lucia,1,1
lucid,2,1
lucifer,1,1
luciferase,3,2
luciferin,4,2
lucille,1,1
lucite,1,1
luck,33,28
luckier,1,1
luckiest,1,1
luckily,22,20
lucky,93,66
lucrative,5,5
lucy,7,4
ludicrous,3,3
ludotruck,1,1
luferase,1,1
lufthansa,1,1
luggage,1,1
lugging,2,2
lugs,1,1
lula,1,1
lull,1,1
lulling,1,1
lumber,3,2
luminaries,1,1
luminescence,4,2
luminescent,1,1
luminous,6,5
lump,5,4
lumped,2,2
lumpur,1,1
lumpy,2,2
lumumba,1,1
lunacy,1,1
lunar,1,1
lunate,1,1
lunatic,5,2
lunch,55,26
lunchbox,1,1
luncheon,1,1
lunches,6,4
lunchmate,1,1
lunchroom,2,2
lunchtime,1,1
lung,49,13
lunge,2,1
lunged,1,1
lungs,33,24
lupus,1,1
lurch,1,1
lure,16,5
lured,2,2
lurid,1,1
luring,1,1
lurked,1,1
lurking,4,4
lurks,1,1
lush,5,5
luskin,2,1
lust,6,4
lustfully,1,1
lustily,1,1
luther,18,13
luthier,1,1
luthiers,1,1
luxembourg,1,1
luxuriate,1,1
luxuriating,1,1
luxuries,2,2
luxurious,1,1
luxuriously,1,1
luxury,23,18
luz,1,1
lycos,1,1
lydia,3,1
lydians,1,1
lying,48,27
lyme,1,1
lymph,14,3
lynchburg,1,1
lynching,1,1
lynchings,1,1
lyndon,8,1
lynx,1,1
lyric,2,2
lyrical,1,1
lyrics,5,4
m,2664,504
ma,29,7
maasai,4,2
maasais,3,1
maathai,6,3
mac,1,1
macabre,1,1
macaque,1,1
macaques,1,1
macarena,1,1
macaroni,3,3
macarons,1,1
macarthur,3,3
macaw,1,1
macbeth,1,1
macbook,1,1
macdonnell,1,1
macedonia,1,1
macgyver,1,1
mach,9,1
machers,1,1
machete,1,1
machetes,1,1
machiavellian,1,1
machina,1,1
machinations,1,1
machine,144,65
machineries,1,1
machinery,9,7
machines,71,36
machismo,1,1
macho,2,2
macintosh,1,1
mack,1,1
mackill,1,1
mackinnon,1,1
macmaster,2,1
macon,1,1
macro,16,14
macrocosm,1,1
macroeconomic,1,1
macrogravity,1,1
macronutrients,1,1
macroscopic,3,2
macular,2,1
macy,4,4
mad,26,20
madagascar,7,3
madam,3,2
madame,4,4
madd,2,1
madden,1,1
maddening,2,2
maddeningly,2,2
maddie,1,1
made,947,391
madeleine,2,2
madison,2,2
madly,6,2
madness,5,5
madoff,2,2
madonna,1,1
madrassa,2,1
madrid,5,4
madwoman,1,1
maeda,2,1
maelstrom,1,1
maersk,3,1
maezza,3,1
mafia,1,1
magazine,69,45
magazines,12,9
magellan,5,2
magellanic,4,1
magellanics,1,1
maggie,7,1
maggots,2,1
magic,71,49
magical,27,22
magically,6,6
magied,1,1
magna,1,1
magnet,7,6
magnetic,21,11
magnetics,1,1
magnetism,1,1
magnetoencephalography,1,1
magnetosphere,1,1
magnetotactic,1,1
magnets,11,4
magnificant,1,1
magnification,3,3
magnificence,2,2
magnificent,15,13
magnified,1,1
magnifier,1,1
magnify,1,1
magnifying,2,2
magnitude,8,8
magnolias,1,1
magnum,1,1
mahabalipuram,1,1
mahabharata,4,4
mahabuba,2,1
mahal,2,1
mahalik,1,1
mahatma,4,4
maher,1,1
mahfoud,1,1
mahi,2,1
mahieddine,1,1
mahishasur,1,1
mahishasura,1,1
mahjong,2,1
mahmoud,1,1
mahogany,1,1
mai,1,1
maid,7,6
maidan,5,1
maiden,4,4
maidens,1,1
maids,1,1
mail,21,13
mailbox,5,3
mailboxes,2,2
mailer,1,1
mailing,3,2
maim,1,1
maimed,5,3
maimonides,1,1
main,103,72
maine,6,4
mainframes,1,1
mainland,7,5
mainly,34,26
mainsail,1,1
mainstay,1,1
mainstream,16,16
mainstreamed,1,1
mainstreaming,1,1
maintain,41,36
maintained,1,1
maintaining,5,5
maintenance,23,4
mairead,4,1
mais,1,1
maitreya,1,1
maize,16,5
majestic,1,1
majesty,4,4
majnun,1,1
major,122,89
majora,1,1
majorettes,1,1
majorities,1,1
majority,57,46
majors,1,1
makala,1,1
make,1835,488
makeover,1,1
maker,16,12
makers,27,17
makerspace,1,1
makes,389,231
makeshift,4,3
makeup,14,13
makhers,1,1
making,517,278
mako,1,1
makoko,1,1
makos,2,1
maladaptive,1,1
maladie,1,1
maladies,2,1
malaise,2,2
malala,1,1
malam,2,1
malaria,96,11
malarial,4,2
malarias,1,1
malarious,12,1
malawi,12,5
malaysia,11,10
malaysian,3,3
malcolm,5,5
male,143,63
malek,4,1
males,60,16
malevich,1,1
malevolent,1,1
malfunction,1,1
mali,4,4
malia,1,1
malibu,1,1
malice,1,1
malicious,3,2
malign,1,1
malignant,11,4
maligned,2,2
malka,1,1
mall,40,12
malleable,3,2
mallet,2,2
mallets,1,1
mallika,1,1
malls,6,4
malnourished,3,3
malnutrition,15,8
malpractice,2,2
malthus,1,1
malthusian,1,1
malware,1,1
mam,2,1
mama,9,6
maman,1,1
mamar,1,1
mamas,1,1
mamet,1,1
mamluk,1,1
mammal,17,6
mammalian,8,6
mammals,27,11
mammary,6,1
mammatus,1,1
mammogram,20,3
mammograms,7,2
mammographer,1,1
mammographies,1,1
mammography,27,1
mammoth,1,1
man,497,210
manage,57,51
manageable,2,2
managed,56,47
management,66,36
manager,19,15
managerial,1,1
managers,10,7
manages,13,9
managing,18,12
manal,3,1
manatee,1,1
mancala,1,1
manchester,2,2
mancuso,1,1
mandarin,11,4
mandate,6,5
mandated,2,2
mandates,1,1
mandatory,3,3
mandeb,1,1
mandela,19,10
mandibles,1,1
mandolin,1,1
mandy,1,1
maneuver,1,1
maneuverability,1,1
maneuverable,3,1
maneuvering,4,4
manga,1,1
manganese,1,1
mangle,1,1
mangled,3,2
mangoes,1,1
mangrove,4,2
mangroves,6,5
manhattan,32,19
manhood,5,4
mania,1,1
maniac,2,1
maniacally,1,1
manic,3,3
manicurists,1,1
manifest,6,5
manifesta,1,1
manifestation,4,3
manifestations,7,5
manifested,2,2
manifesto,3,3
manifests,3,3
manila,2,1
manioc,2,1
manipulate,9,9
manipulated,6,6
manipulating,3,3
manipulation,12,11
manipulations,1,1
manipulator,1,1
manju,7,1
mankind,8,8
manley,1,1
manly,1,1
mann,3,3
manned,1,1
manner,9,8
mannerism,1,1
mannerisms,2,1
manners,3,2
manning,2,2
mansion,7,2
mansions,1,1
manson,1,1
manta,1,1
mantis,19,2
mantises,1,1
mantra,8,8
manual,18,15
manually,2,2
manuals,1,1
manufacturable,1,1
manufacture,6,6
manufactured,3,3
manufacturer,4,4
manufacturers,11,8
manufactures,1,1
manufacturing,37,18
manure,1,1
manuru,3,1
manuscript,4,2
manuscripts,2,2
manvi,1,1
many,1498,451
manya,8,1
map,86,51
mapendo,5,1
maple,1,1
mapped,11,8
mapper,1,1
mapping,14,12
maps,28,19
mapuche,1,1
marathon,23,6
marathoner,1,1
marathoners,1,1
marathons,2,2
marble,7,6
marbles,1,1
marcel,3,3
marcelo,1,1
march,53,31
marched,10,8
marches,7,5
marchetti,1,1
marching,8,7
marconi,1,1
marcos,1,1
marder,2,1
mardhini,1,1
mare,3,1
margaret,15,12
margarine,1,1
margin,2,2
marginal,3,3
marginalization,1,1
marginalize,1,1
marginalized,11,9
marginally,3,2
marginals,1,1
margins,13,10
margolis,1,1
maria,11,6
mariah,1,1
marian,1,1
mariana,1,1
marianne,4,2
mariapolis,1,1
maricela,1,1
marie,4,4
marieme,1,1
marijuana,3,3
marilyn,6,3
marimba,1,1
marina,1,1
marinade,3,1
marinate,2,1
marinated,2,1
marinating,2,1
marine,37,19
mariner,1,1
mariners,1,1
marines,1,1
mario,3,3
marital,9,8
marius,1,1
mark,43,34
marked,10,10
marker,8,5
markers,6,3
market,229,83
marketed,6,4
marketeers,2,2
marketer,2,1
marketers,3,3
marketing,33,16
marketplace,23,15
marketplaces,10,3
markets,87,34
marking,2,2
markings,3,3
marks,19,14
marlboro,1,1
marlene,1,1
marley,1,1
marlin,1,1
marlow,1,1
maroon,1,1
marquesas,1,1
marquis,1,1
marred,2,2
marriage,100,51
marriages,18,11
married,110,64
marries,17,1
marrow,3,2
marry,59,27
marrying,5,5
mars,97,19
marsh,3,3
marsha,6,3
marshal,1,1
marshall,4,4
marshes,1,1
marshmallow,1,1
marsupial,2,1
marsupials,1,1
mart,8,4
martha,3,3
marti,2,1
martial,2,2
martian,5,3
martin,28,21
martine,10,1
martinique,1,1
marts,1,1
marty,1,1
martyr,2,2
martyrdom,3,3
martyrs,1,1
marvel,4,4
marveled,1,1
marveling,1,1
marvelous,3,3
marx,6,4
marxist,1,1
mary,19,14
maryland,8,5
mas,1,1
masa,10,1
masai,3,1
mascara,2,2
mascarene,1,1
masculine,5,4
masculinity,6,4
masculinizing,1,1
masculinzed,1,1
mash,4,4
mashathons,1,1
mashed,3,3
mashpee,1,1
mashrabiya,1,1
mashups,1,1
mask,21,14
masked,3,3
masking,2,2
masks,12,4
maslen,1,1
maslow,2,2
masonry,1,1
masons,3,1
masquerading,2,1
mass,141,72
massachusetts,5,3
massacre,7,4
massacres,1,1
massage,5,4
massages,1,1
masse,5,3
masses,8,8
masseuse,1,1
massiel,1,1
massification,1,1
massive,90,64
massively,16,9
massless,1,1
mast,2,1
mastectomy,2,2
masten,1,1
master,27,20
mastered,3,3
mastermind,1,1
masterpiece,6,5
masterpieces,4,1
masters,14,8
mastery,22,6
mastodon,1,1
mastodons,1,1
masturbated,3,2
masturbating,1,1
masturbation,4,2
masturbators,1,1
mat,5,2
match,55,31
matched,13,13
matches,8,8
matching,9,8
matchmaker,1,1
matchmakers,1,1
matchstick,1,1
mate,24,15
mated,2,2
mater,1,1
material,169,77
materialism,2,2
materialist,2,1
materialistic,1,1
materiality,1,1
materialize,1,1
materialized,2,2
materially,1,1
materials,138,51
maternal,13,11
maternity,5,5
mates,11,7
math,63,42
mathare,7,2
mathematical,24,13
mathematically,9,6
mathematician,6,5
mathematicians,23,3
mathematics,37,18
mathews,1,1
mathieu,1,1
maths,7,4
mating,32,12
matisse,1,1
matlab,1,1
mato,1,1
matriarch,2,2
matriarchal,1,1
matrilineal,1,1
matrix,19,10
mats,3,2
matsumoto,1,1
matt,10,8
mattachine,1,1
mattel,1,1
matter,338,193
mattered,17,13
matters,73,52
matthew,8,5
matthews,3,2
mattresses,2,2
mature,12,10
matured,2,2
maturing,2,2
maturity,3,3
matzah,3,2
mau,7,1
maude,1,1
maui,2,1
maureen,1,1
mauritania,1,1
mauritian,1,1
mauritius,7,1
mausoleum,3,3
maven,1,1
maverick,4,3
mavericks,2,2
mawl,1,1
max,4,3
maxian,1,1
maxilla,1,1
maxim,2,2
maximize,8,7
maximized,1,1
maximizer,1,1
maximizing,2,2
maximum,11,10
maxine,1,1
may,576,274
maya,4,1
mayan,2,2
mayank,3,1
mayans,2,1
mayas,1,1
maybe,604,271
mayday,4,1
mayes,1,1
mayo,5,4
mayonnaise,1,1
mayonnaises,1,1
mayor,17,13
mayoral,2,2
mayors,2,2
maysoon,2,1
maze,3,1
mazel,1,1
mazing,2,1
mba,5,4
mbalu,1,1
mbi,13,1
mc,4,4
mccain,1,1
mccann,2,1
mccartney,1,1
mcclure,1,1
mccullough,1,1
mcdonald,10,5
mcdonough,1,1
mcfadden,3,1
mcgonigal,1,1
mcguire,2,1
mckean,1,1
mckenna,2,2
mckinley,3,1
mckinsey,1,1
mcluhan,1,1
mcmurdo,1,1
mcnuggets,5,2
mcqueen,2,1
mds,1,1
me,4179,546
mead,2,2
meadows,2,2
meager,3,3
meal,28,21
mealey,1,1
meals,24,18
mean,581,276
meander,1,1
meaning,115,72
meaningful,38,30
meaningfully,4,1
meaningless,7,7
meanings,10,9
meanness,1,1
means,481,261
meant,143,104
meantime,15,12
meanwhile,19,17
measles,14,3
measurable,5,5
measure,78,45
measured,18,15
measurement,9,9
measurements,23,14
measures,21,20
measuring,18,15
meat,41,19
meats,2,2
mebot,2,1
mecca,4,3
mechanical,41,21
mechanically,8,4
mechanics,13,9
mechanism,30,19
mechanisms,22,16
mechanistic,1,1
mechanization,4,1
mechanize,1,1
med,6,6
medal,4,3
medaled,1,1
medalists,4,1
medals,2,2
meddah,2,1
medha,1,1
media,206,103
medial,2,1
median,2,1
mediate,4,3
mediated,5,5
mediatheque,3,1
mediating,1,1
mediation,2,2
medica,1,1
medicaid,1,1
medical,187,78
medicalization,1,1
medicare,3,3
medicate,1,1
medicated,1,1
medicating,1,1
medication,42,27
medications,17,11
medicinal,4,3
medicinally,1,1
medicine,118,55
medicines,27,10
medicos,1,1
medics,1,1
medieval,5,4
medina,8,1
meditate,3,3
meditating,1,1
meditation,11,6
meditative,1,1
mediterranean,5,4
medium,30,21
mediums,3,3
meds,4,4
medscape,1,1
medusa,2,2
meer,1,1
meet,183,124
meeting,93,66
meetings,34,26
meets,24,16
meg,2,2
mega,4,4
megafauna,1,1
megalomaniacal,1,1
megalomaniacs,1,1
megan,1,1
megaphone,2,2
megapixel,1,1
megastructures,3,1
megawatt,2,1
mehta,1,1
meimei,1,1
mein,1,1
meir,1,1
meisel,1,1
meiselas,1,1
meisner,1,1
meisters,1,1
mekong,1,1
mel,2,2
melancholia,1,1
melancholic,1,1
melancholy,1,1
melanin,5,2
melanoma,1,1
melbourne,5,3
meld,1,1
melded,2,2
melding,1,1
melinda,8,4
melissa,1,1
mello,2,1
mellon,6,2
mellow,3,2
melodic,3,2
melodicism,1,1
melodies,3,2
melodious,1,1
