,subject,verb,v_count,v_freq
1415,i,bawl,1,5.308982798895732e-05
1416,he,rework,1,5.308982798895732e-05
1417,he,return,1,5.308982798895732e-05
1418,i,beautify,1,5.308982798895732e-05
1419,he,retake,1,5.308982798895732e-05
1420,i,befriend,1,5.308982798895732e-05
1421,he,restore,1,5.308982798895732e-05
1422,he,restart,1,5.308982798895732e-05
1423,i,bend,1,5.308982798895732e-05
1424,i,bequeath,1,5.308982798895732e-05
1425,i,bestraddled,1,5.308982798895732e-05
1426,he,resemble,1,5.308982798895732e-05
1427,i,bid,1,5.308982798895732e-05
1428,i,blend,1,5.308982798895732e-05
1429,i,blind,1,5.308982798895732e-05
1430,he,rescue,1,5.308982798895732e-05
1431,he,rotate,1,5.308982798895732e-05
1432,i,arraign,1,5.308982798895732e-05
1433,he,ruin,1,5.308982798895732e-05
1434,he,seal,1,5.308982798895732e-05
1435,he,’s,1,5.308982798895732e-05
1436,i,'d,1,5.308982798895732e-05
1437,he,shove,1,5.308982798895732e-05
1438,i,abide,1,5.308982798895732e-05
1439,i,absorb,1,5.308982798895732e-05
1440,i,abstract,1,5.308982798895732e-05
1441,he,shape,1,5.308982798895732e-05
1442,i,accomplish,1,5.308982798895732e-05
1443,i,account,1,5.308982798895732e-05
1444,i,adapt,1,5.308982798895732e-05
1445,i,adjust,1,5.308982798895732e-05
1446,he,seek,1,5.308982798895732e-05
1447,i,advise,1,5.308982798895732e-05
1448,i,agonize,1,5.308982798895732e-05
1449,i,appropriate,1,5.308982798895732e-05
1450,i,agree,1,5.308982798895732e-05
1451,he,scrub,1,5.308982798895732e-05
1452,i,alienate,1,5.308982798895732e-05
1453,he,scribble,1,5.308982798895732e-05
1454,i,allude,1,5.308982798895732e-05
1455,i,amplify,1,5.308982798895732e-05
1456,i,analyze,1,5.308982798895732e-05
1457,he,scold,1,5.308982798895732e-05
1458,i,appeal,1,5.308982798895732e-05
1459,i,appear,1,5.308982798895732e-05
1460,i,applaud,1,5.308982798895732e-05
1461,he,salivate,1,5.308982798895732e-05
1462,he,sacrifice,1,5.308982798895732e-05
1463,i,enrol,1,5.308982798895732e-05
1464,he,persuade,1,5.308982798895732e-05
1465,i,entitle,1,5.308982798895732e-05
1466,i,pace,1,5.308982798895732e-05
1467,i,mimic,1,5.308982798895732e-05
1468,i,mind,1,5.308982798895732e-05
1469,he,hat,1,5.308982798895732e-05
1470,i,misunderstand,1,5.308982798895732e-05
1471,he,harness,1,5.308982798895732e-05
1472,i,mock,1,5.308982798895732e-05
1473,i,morph,1,5.308982798895732e-05
1474,i,mount,1,5.308982798895732e-05
1475,i,mow,1,5.308982798895732e-05
1476,he,guide,1,5.308982798895732e-05
1477,i,navigate,1,5.308982798895732e-05
1478,he,grow,1,5.308982798895732e-05
1479,i,netra,1,5.308982798895732e-05
1480,he,grant,1,5.308982798895732e-05
1481,he,stick,1,5.308982798895732e-05
1482,he,gather,1,5.308982798895732e-05
1483,i,obtain,1,5.308982798895732e-05
1484,he,gamble,1,5.308982798895732e-05
1485,i,offset,1,5.308982798895732e-05
1486,he,futzes,1,5.308982798895732e-05
1487,i,operate,1,5.308982798895732e-05
1488,i,oppose,1,5.308982798895732e-05
1489,i,optimize,1,5.308982798895732e-05
1490,i,outline,1,5.308982798895732e-05
1491,i,overcome,1,5.308982798895732e-05
1492,i,overpower,1,5.308982798895732e-05
1493,i,overrun,1,5.308982798895732e-05
1494,i,oversold,1,5.308982798895732e-05
1495,i,owe,1,5.308982798895732e-05
1496,i,metaprocrastinated,1,5.308982798895732e-05
1497,i,mesmerize,1,5.308982798895732e-05
1498,i,memorialize,1,5.308982798895732e-05
1499,i,loop,1,5.308982798895732e-05
1500,he,inflict,1,5.308982798895732e-05
1501,he,induce,1,5.308982798895732e-05
1502,i,lecture,1,5.308982798895732e-05
1503,i,lessen,1,5.308982798895732e-05
1504,he,increase,1,5.308982798895732e-05
1505,i,license,1,5.308982798895732e-05
1506,i,lick,1,5.308982798895732e-05
1507,he,incorporate,1,5.308982798895732e-05
1508,i,link,1,5.308982798895732e-05
1509,he,impersonate,1,5.308982798895732e-05
1510,he,imbed,1,5.308982798895732e-05
1511,i,load,1,5.308982798895732e-05
1512,i,loathe,1,5.308982798895732e-05
1513,he,hurt,1,5.308982798895732e-05
1514,i,melt,1,5.308982798895732e-05
1515,he,hunt,1,5.308982798895732e-05
1516,i,lump,1,5.308982798895732e-05
1517,i,mail,1,5.308982798895732e-05
1518,he,humor,1,5.308982798895732e-05
1519,he,hug,1,5.308982798895732e-05
1520,i,manufacture,1,5.308982798895732e-05
1521,i,maria,1,5.308982798895732e-05
1522,i,market,1,5.308982798895732e-05
1523,he,hop,1,5.308982798895732e-05
1524,i,massage,1,5.308982798895732e-05
1525,i,match,1,5.308982798895732e-05
1526,i,mature,1,5.308982798895732e-05
1527,he,hook,1,5.308982798895732e-05
1528,he,function,1,5.308982798895732e-05
1529,i,pack,1,5.308982798895732e-05
1530,i,entrance,1,5.308982798895732e-05
1531,i,package,1,5.308982798895732e-05
1532,i,prompt,1,5.308982798895732e-05
1533,he,fail,1,5.308982798895732e-05
1534,he,extract,1,5.308982798895732e-05
1535,i,pump,1,5.308982798895732e-05
1536,he,extend,1,5.308982798895732e-05
1537,he,expose,1,5.308982798895732e-05
1538,i,race,1,5.308982798895732e-05
1539,he,excite,1,5.308982798895732e-05
1540,i,rationalize,1,5.308982798895732e-05
1541,i,react,1,5.308982798895732e-05
1542,he,enjoy,1,5.308982798895732e-05
1543,i,rear,1,5.308982798895732e-05
1544,i,rearrange,1,5.308982798895732e-05
1545,i,reassure,1,5.308982798895732e-05
1546,he,engage,1,5.308982798895732e-05
1547,i,recharge,1,5.308982798895732e-05
1548,i,recite,1,5.308982798895732e-05
1549,he,encourage,1,5.308982798895732e-05
1550,i,recover,1,5.308982798895732e-05
1551,i,redesign,1,5.308982798895732e-05
1552,i,rediscover,1,5.308982798895732e-05
1553,i,reduce,1,5.308982798895732e-05
1554,i,reference,1,5.308982798895732e-05
1555,i,reflect,1,5.308982798895732e-05
1556,i,regain,1,5.308982798895732e-05
1557,i,regress,1,5.308982798895732e-05
1558,i,reheat,1,5.308982798895732e-05
1559,i,reinvent,1,5.308982798895732e-05
1560,he,email,1,5.308982798895732e-05
1561,he,faint,1,5.308982798895732e-05
1562,i,pretend,1,5.308982798895732e-05
1563,i,presuppose,1,5.308982798895732e-05
1564,i,pester,1,5.308982798895732e-05
1565,he,free,1,5.308982798895732e-05
1566,i,pair,1,5.308982798895732e-05
1567,i,palm,1,5.308982798895732e-05
1568,i,panic,1,5.308982798895732e-05
1569,i,pant,1,5.308982798895732e-05
1570,i,part,1,5.308982798895732e-05
1571,i,party,1,5.308982798895732e-05
1572,he,forget,1,5.308982798895732e-05
1573,i,patent,1,5.308982798895732e-05
1574,he,force,1,5.308982798895732e-05
1575,i,peddle,1,5.308982798895732e-05
1576,i,peek,1,5.308982798895732e-05
1577,i,peel,1,5.308982798895732e-05
1578,he,follow,1,5.308982798895732e-05
1579,he,fax,1,5.308982798895732e-05
1580,he,fold,1,5.308982798895732e-05
1581,i,picture,1,5.308982798895732e-05
1582,i,pinch,1,5.308982798895732e-05
1583,he,focus,1,5.308982798895732e-05
1584,he,float,1,5.308982798895732e-05
1585,he,flick,1,5.308982798895732e-05
1586,i,plot,1,5.308982798895732e-05
1587,i,portray,1,5.308982798895732e-05
1588,i,position,1,5.308982798895732e-05
1589,he,filter,1,5.308982798895732e-05
1590,i,pre,1,5.308982798895732e-05
1591,he,film,1,5.308982798895732e-05
1592,he,fill,1,5.308982798895732e-05
1593,he,influence,1,5.308982798895732e-05
1594,he,injure,1,5.308982798895732e-05
1595,i,labor,1,5.308982798895732e-05
1596,i,label,1,5.308982798895732e-05
1597,he,absolve,1,5.308982798895732e-05
1598,he,obtain,1,5.308982798895732e-05
1599,i,float,1,5.308982798895732e-05
1600,i,fold,1,5.308982798895732e-05
1601,he,note,1,5.308982798895732e-05
1602,i,forbear,1,5.308982798895732e-05
1603,he,not,1,5.308982798895732e-05
1604,i,forge,1,5.308982798895732e-05
1605,he,nod,1,5.308982798895732e-05
1606,he,nail,1,5.308982798895732e-05
1607,i,fork,1,5.308982798895732e-05
1608,he,n't,1,5.308982798895732e-05
1609,i,fracked,1,5.308982798895732e-05
1610,i,frame,1,5.308982798895732e-05
1611,i,freak,1,5.308982798895732e-05
1612,i,frighten,1,5.308982798895732e-05
1613,i,frustrate,1,5.308982798895732e-05
1614,i,fumble,1,5.308982798895732e-05
1615,i,fuse,1,5.308982798895732e-05
1616,he,mumble,1,5.308982798895732e-05
1617,i,gaze,1,5.308982798895732e-05
1618,i,georges,1,5.308982798895732e-05
1619,i,gift,1,5.308982798895732e-05
1620,he,mount,1,5.308982798895732e-05
1621,i,glance,1,5.308982798895732e-05
1622,i,glimpse,1,5.308982798895732e-05
1623,i,glorify,1,5.308982798895732e-05
1624,i,glue,1,5.308982798895732e-05
1625,he,monitor,1,5.308982798895732e-05
1626,i,flatter,1,5.308982798895732e-05
1627,i,flatten,1,5.308982798895732e-05
1628,i,flash,1,5.308982798895732e-05
1629,i,explode,1,5.308982798895732e-05
1630,i,equal,1,5.308982798895732e-05
1631,i,equate,1,5.308982798895732e-05
1632,i,eradicate,1,5.308982798895732e-05
1633,i,erase,1,5.308982798895732e-05
1634,i,escape,1,5.308982798895732e-05
1635,i,estimate,1,5.308982798895732e-05
1636,i,examine,1,5.308982798895732e-05
1637,i,exceed,1,5.308982798895732e-05
1638,i,exchange,1,5.308982798895732e-05
1639,i,exile,1,5.308982798895732e-05
1640,i,exit,1,5.308982798895732e-05
1641,he,personify,1,5.308982798895732e-05
1642,he,perplex,1,5.308982798895732e-05
1643,he,peel,1,5.308982798895732e-05
1644,he,occupy,1,5.308982798895732e-05
1645,i,export,1,5.308982798895732e-05
1646,he,pedal,1,5.308982798895732e-05
1647,i,express,1,5.308982798895732e-05
1648,i,extend,1,5.308982798895732e-05
1649,i,extract,1,5.308982798895732e-05
1650,i,fade,1,5.308982798895732e-05
1651,he,pause,1,5.308982798895732e-05
1652,i,feed,1,5.308982798895732e-05
1653,he,patent,1,5.308982798895732e-05
1654,he,paste,1,5.308982798895732e-05
1655,i,file,1,5.308982798895732e-05
1656,he,overpower,1,5.308982798895732e-05
1657,he,orchestrate,1,5.308982798895732e-05
1658,i,google,1,5.308982798895732e-05
1659,i,govern,1,5.308982798895732e-05
1660,he,model,1,5.308982798895732e-05
1661,he,join,1,5.308982798895732e-05
1662,i,inherit,1,5.308982798895732e-05
1663,i,inhibit,1,5.308982798895732e-05
1664,i,inject,1,5.308982798895732e-05
1665,i,inoculate,1,5.308982798895732e-05
1666,i,input,1,5.308982798895732e-05
1667,i,insert,1,5.308982798895732e-05
1668,he,knock,1,5.308982798895732e-05
1669,he,kiss,1,5.308982798895732e-05
1670,i,instill,1,5.308982798895732e-05
1671,he,kick,1,5.308982798895732e-05
1672,i,interpret,1,5.308982798895732e-05
1673,i,interrupt,1,5.308982798895732e-05
1674,i,intrigue,1,5.308982798895732e-05
1675,i,invest,1,5.308982798895732e-05
1676,i,incorporate,1,5.308982798895732e-05
1677,he,involve,1,5.308982798895732e-05
1678,i,issue,1,5.308982798895732e-05
1679,i,jack,1,5.308982798895732e-05
1680,i,joke,1,5.308982798895732e-05
1681,i,juggle,1,5.308982798895732e-05
1682,he,interview,1,5.308982798895732e-05
1683,he,interpret,1,5.308982798895732e-05
1684,i,kickstart,1,5.308982798895732e-05
1685,i,kid,1,5.308982798895732e-05
1686,i,kiss,1,5.308982798895732e-05
1687,i,knight,1,5.308982798895732e-05
1688,he,instal,1,5.308982798895732e-05
1689,he,inspire,1,5.308982798895732e-05
1690,i,inform,1,5.308982798895732e-05
1691,i,improvise,1,5.308982798895732e-05
1692,he,mix,1,5.308982798895732e-05
1693,i,hesitate,1,5.308982798895732e-05
1694,i,graph,1,5.308982798895732e-05
1695,i,greet,1,5.308982798895732e-05
1696,i,grind,1,5.308982798895732e-05
1697,he,migrate,1,5.308982798895732e-05
1698,he,match,1,5.308982798895732e-05
1699,i,hack,1,5.308982798895732e-05
1700,i,harass,1,5.308982798895732e-05
1701,i,hasten,1,5.308982798895732e-05
1702,he,marry,1,5.308982798895732e-05
1703,he,maintain,1,5.308982798895732e-05
1704,i,heart,1,5.308982798895732e-05
1705,he,loan,1,5.308982798895732e-05
1706,i,hem,1,5.308982798895732e-05
1707,i,hike,1,5.308982798895732e-05
1708,i,impart,1,5.308982798895732e-05
1709,i,hint,1,5.308982798895732e-05
1710,he,lend,1,5.308982798895732e-05
1711,i,hitch,1,5.308982798895732e-05
1712,i,holler,1,5.308982798895732e-05
1713,i,hook,1,5.308982798895732e-05
1714,i,hoover,1,5.308982798895732e-05
1715,i,horse,1,5.308982798895732e-05
1716,i,hose,1,5.308982798895732e-05
1717,i,host,1,5.308982798895732e-05
1718,i,humble,1,5.308982798895732e-05
1719,i,hypnotize,1,5.308982798895732e-05
1720,he,launch,1,5.308982798895732e-05
1721,i,immerse,1,5.308982798895732e-05
1722,i,flee,1,5.308982798895732e-05
