,subject,verb,object
6314,we,using,[them]
6315,we,going,"[to, be, more, lonely]"
6316,we,teach,[children]
6317,we,see,[it]
6318,we,use,[it]
6319,we,build,[it]
6320,we,develop,[relationship]
6321,we,have,[time]
6322,we,have,[time]
6323,we,need,"[to, listen, to, each, other, ,, including, to, the, boring, bits]"
6324,we,stumble,[words]
6325,we,hesitate,[words]
6326,we,lose,[words]
6327,we,reveal,[ourselves]
6328,we,care,[opportunity]
6329,we,need,"[to, start]"
6330,we,have,[chance]
6331,we,recognize,[vulnerability]
6332,we,need,"[to, focus, on, the, many, ,, many, ways, technology, can, lead, us, back, to, our, real, lives, ,, our, own, bodies, ,, our, own, communities, ,, our, own, politics, ,, our, own, planet]"
6333,we,use,[technology]
6334,She,sleeps,[I.]
6335,She,do,[I.]
6336,He,said,"[Do, n't, all, those, little, tweets, ,, do, n't, all, those, little, sips, of, online, communication, ,, add, up, to, one, big, gulp, of, real, conversation]"
6337,he,have,[colleagues]
6338,he,stop,"[to, talk, to, anybody]"
6339,he,want,"[to, interrupt, his, colleagues]"
6340,he,stops,[himself]
6341,he,says,[himself]
6342,I,call,[myself]
6343,I,trained,[background]
6344,I,have,[background]
6345,I,transform,[it]
6346,I,explored,[skin]
6347,I,started,[experiments]
6348,I,started,[collaboration]
6349,I,set,[studio]
6350,I,wrapped,[myself]
6351,I,found,[way]
6352,I,remember,"[reading, about, this, idea, of, being, able, to, reprogram, biology, ,, in, the, future, ,, away, from, disease, and, aging]"
6353,I,worked,[perfume]
6354,I,created,[perfume]
6355,I,learned,"[threads, connections]"
6356,I,have,[ideas]
6357,I,created,[platform]
6358,I,want,[whatever]
6359,We,transformed,[apartments]
6360,We,creating,[imagery]
6361,we,used,[ourselves]
6362,we,discussed,[idea]
6363,we,identify,[that]
6364,we,made,"[music, video]"
6365,we,reprogram,"[body, odor]"
6366,we,modify,"[body, odor, it]"
6367,we,enhance,[it]
6368,we,attract,[partners]
6369,he,look,[ourselves]
6370,I,going,"[what, to, do, with, my, life]"
6371,I,told,[you]
6372,I,passed,"[Hanyu, Shuiping, Kaoshi]"
6373,I,going,"[to, go, study, law, in, Beijing]"
6374,I,going,"[to, improve, U.S.-China, relations, through, top, -, down, policy, changes, and, judicial, system, reforms]"
6375,I,had,[plan]
6376,I,thought,[plan]
6377,I,had,"[to, take, a, banjo, with, me, to, China]"
6378,I,bought,[banjo]
6379,I,threw,[it]
6380,I,traveled,"[it, bunch]"
6381,I,learned,[bunch]
6382,I,ended,"[it, bunch]"
6383,I,picked,[banjo]
6384,I,played,[songs]
6385,I,knew,[that]
6386,I,tell,[you]
6387,I,writing,[songs]
6388,I,played,[thousands]
6389,I,see,[power]
6390,I,see,[power]
6391,I,see,[it]
6392,I,tell,"[you, what]"
6393,I,go,[music]
6394,I,stand,[music]
6395,I,bust,[music]
6396,I,see,[power]
6397,I,sing,[song]
6398,I,started,"[to, cry]"
6399,I,want,"[to, dwell, in, that, light, with, you, and, with, everyone]"
6400,She,started,"[singing, her, song]"
6401,she,singing,[music]
6402,I,study,"[origins, evolution]"
6403,I,hope,"[to, better, understand, the, evolutionary, vulnerabilities, of, our, bodies, ,]"
6404,I,put,[team]
6405,I,convinced,[you]
6406,I,like,"[to, ask, you, to, please, think, twice, before, you, go, home, and, brush, your, teeth]"
6407,We,find,[it]
6408,We,found,[proteins]
6409,we,improve,[health]
6410,we,manage,[health]
6411,we,reconstruct,[genome]
6412,we,need,"[to, move, past, studies, of, the, human, genome, alone, and, towards, a, more, holistic, approach, to, human, health, in, the, past]"
6413,we,study,[what]
6414,we,find,[it]
6415,we,wanted,"[what, to, do]"
6416,we,apply,[technology]
6417,we,get,[resolution]
6418,we,found,[what]
6419,we,find,[bacteria]
6420,we,found,[bacteria]
6421,we,found,[bacteria]
6422,we,gain,[access]
6423,we,generate,[quantities]
6424,we,use,[that]
6425,we,use,[that]
6426,we,learn,"[to, make, us, sick]"
6427,I,say,"[texting, think]"
6428,I,help,[you]
6429,I,know,[this]
6430,I,want,"[to, go, to, school, today]"
6431,I,forget,[day]
6432,I,want,"[to, prevent, this, shit, from, happening]"
6433,We,finding,[it]
6434,We,found,[consequence]
6435,We,getting,"[text, messages]"
6436,We,do,[change]
6437,We,help,[millions]
6438,we,pivoted,"[focusing, on, text, messaging]"
6439,we,started,"[focusing, on, text, messaging]"
6440,we,received,[that]
6441,we,got,"[text, message]"
6442,we,needed,"[to, build, a, crisis, text, hotline]"
6443,we,do,[what]
6444,she,opens,[one]
6445,she,read,[text]
6446,He,stop,"[raping, me]"
6447,He,told,[me]
6448,I,show,[this]
6449,I,have,"[to, say]"
6450,I,going,"[to, zip, through, these, slides]"
6451,We,divide,[space]
6452,We,leave,[traces]
6453,we,know,[distinctions]
6454,we,doing,[this]
6455,we,began,"[to, think, about, it]"
6456,we,evolved,[mission]
6457,we,like,"[to, think, of, the, structure, as, inhaling, the, democratic, air, of, the, Mall, ,, bringing, it, into, itself]"
6458,we,get,[this]
6459,we,argued,[it]
6460,we,touch,[surfaces]
6461,we,strained,[it]
6462,we,held,[it]
6463,we,asked,[bureaucracy]
6464,we,have,[hurdles]
6465,I,get,"[to, share, that, with, millions, of, people, worldwide]"
6466,I,did,[that]
6467,I,love,[shot]
6468,I,get,[goosebumps]
6469,I,see,[it]
6470,I,heard,[animal]
6471,I,have,[one]
6472,We,had,"[to, go, back, the, following, year]"
6473,We,filmed,[it]
6474,we,wanted,"[to, do, just, that]"
6475,we,did,[what]
6476,we,got,[nothing]
6477,we,managed,"[to, get, that, magic, moment]"
6478,we,had,"[to, get, it, for, my, next, series, ,, Untamed, Americas, ,, for, National, Geographic]"
6479,he,have,"[foot, tongue]"
6480,I,going,"[to, talk, to, you, about, optimism, —, or]"
6481,I,want,"[to, make, it, absolutely, clear, that, he, 's, a, really, bad, example, of, the, optimism, bias]"
6482,I,do,[experiments]
6483,I,mean,[what]
6484,I,going,"[to, do, an, experiment, here, with, you]"
6485,I,going,"[to, give, you, a, list, of, abilities, and, characteristics]"
6486,I,want,"[to, give, you, a, list, of, abilities, and, characteristics]"
6487,I,got,[A]
6488,I,get,[A]
6489,I,wanted,"[What, to, know]"
6490,I,asked,[participants]
6491,I,assure,[you]
6492,I,going,"[to, show, you, the, average, amount, of, bias, that, we, see]"
6493,I,told,[you]
6494,I,asked,[him]
6495,We,overestimate,[longevity]
6496,We,know,[that]
6497,We,asked,[people]
6498,We,asked,[them]
6499,we,studying,[that]
6500,we,underestimate,[likelihood]
6501,we,have,[ability]
6502,we,expect,[greatness]
6503,we,expect,"[to, find, love, and, be, healthy, and, successful]"
6504,we,going,"[to, be, disappointed, when, these, things, do, n't, happen]"
6505,we,dumped,[employee]
6506,we,win,[employee]
6507,we,interpret,[event]
6508,we,see,[it]
6509,we,maintain,[optimism]
6510,we,find,[what]
6511,we,told,[likelihood]
6512,we,asked,[them]
6513,we,wanted,"[What, to, know]"
6514,we,gave,[them]
6515,we,gave,[them]
6516,we,gave,[information]
6517,we,gave,[them]
6518,we,wanted,"[to, know]"
6519,we,change,[this]
6520,we,alter,"[optimism, bias]"
6521,we,see,[that]
6522,we,found,[that]
6523,we,found,[that]
6524,we,stopped,"[ourselves, to, shatter, the, optimism, illusion, into, tiny, little, bits]"
6525,we,asked,[ourselves]
6526,we,want,"[to, shatter, the, optimism, illusion, into, tiny, little, bits]"
6527,we,do,[that]
6528,we,want,"[to, take, people, 's, optimism, bias, away]"
6529,we,like,"[what, to, do]"
6530,we,like,"[to, protect, ourselves, from, the, dangers, of, optimism]"
6531,we,need,"[to, be, able, to, imagine, a, different, reality]"
6532,we,need,"[to, believe, that, that, reality, is, possible]"
6533,He,found,[kiss]
6534,He,get,[kiss]
6535,he,doing,[what]
6536,he,passing,[pulse]
6537,I,started,"[seeing, shapes, and, patterns, that, helped, me, to, collect, them]"
6538,I,started,"[studying, Egyptology]"
6539,I,had,"[to, see, differently]"
6540,I,want,"[to, show, you, an, example, of, how, we, see, differently, using, the, infrared]"
6541,I,want,"[What, to, share, with, you, today]"
6542,I,say,[coring]
6543,I,wanted,"[to, end, with, my, favorite, quote, from, the, Middle, Kingdom]"
6544,We,started,"[to, be, able, to, see, where, the, Nile, used, to, flow]"
6545,We,found,"[work, stone, carnelian, quartz, agate]"
6546,We,have,[evidence]
6547,we,see,"[differently, using, the, infrared]"
6548,we,use,[infrared]
6549,we,process,[it]
6550,we,used,"[satellite, data]"
6551,we,used,"[NASA, topography, data]"
6552,we,collaborated,"[to, do, coring, work, ,, which, you, see, here]"
6553,we,found,[layer]
6554,we,have,[layer]
6555,we,have,[layer]
6556,we,going,"[to, be, returning, to, the, site, in, the, near, future, to, map, it, out]"
6557,we,have,[funding]
6558,I,keep,"[clay, pot]"
6559,I,made,[that]
6560,I,took,[this]
6561,I,love,[raku]
6562,I,shape,[pot]
6563,I,choose,[glaze]
6564,I,have,"[to, let, it, go, to, the, fire, and, the, smoke]"
6565,I,control,[what]
6566,I,have,[what]
6567,I,creating,"[radio, show]"
6568,I,had,"[to, let, go, at, the, very, beginning]"
6569,I,had,"[to, immerse, myself, in, the, stories, of, hundreds, of, artists, and, writers, and, musicians, and, filmmakers]"
6570,I,realized,"[to, let, go, at, the, very, beginning, to, immerse, myself, in, the, stories, of, hundreds, of, artists, and, writers, and, musicians, and, filmmakers]"
6571,I,want,"[to, tell, you, a, story, about, work, and, play, and, about, four, aspects, of, life, that, we, need, to, embrace, in, order, for, our, own, creativity, to, flourish]"
6572,I,go,"[battles, passion, hashish]"
6573,I,wanted,"[to, get, on]"
6574,I,reconcile,[myself]
6575,I,going,"[to, have, to, do, it]"
6576,I,had,"[to, do, it, really, slowly]"
6577,I,had,"[to, linger]"
6578,I,fell,"[to, do, it, really, slowly]"
6579,I,use,[word]
6580,I,going,"[to, be, able, to, do, that, painting]"
6581,I,using,[squares]
6582,I,went,[paintings]
6583,I,dumped,[paintings]
6584,I,thought,[paintings]
6585,I,going,"[to, just, start, playing, around]"
6586,I,do,[that]
6587,I,raised,[camera]
6588,I,asked,[her]
6589,I,asked,[her]
6590,I,said,[me]
6591,I,had,[crystallization]
6592,I,gon,"[na, make, that, record]"
6593,I,find,[way]
6594,I,want,"[to, see, this, history, disappear]"
6595,I,thinking,[God]
6596,I,saw,"[Joel, Meyerowitz]"
6597,I,told,[him]
6598,I,admired,[obstinacy]
6599,I,think,[him]
6600,I,told,[stories]
6601,I,want,"[to, leave, you, with, another, image, of, a, Japanese, tea, bowl]"
6602,We,played,[cricket]
6603,We,need,[record]
6604,we,ramp,[drama]
6605,we,drop,[pots]
6606,we,need,"[that, to, embrace, in, order, for, our, own, creativity, to, flourish]"
6607,we,think,[that]
6608,we,need,"[to, embrace]"
6609,we,need,"[to, embrace, for, creativity, to, flourish]"
6610,we,have,"[to, stand, in, that, space, between, what, we, see, in, the, world, and, what, we, hope, for, ,, looking, squarely, at, rejection, ,, at, heartbreak, ,, at, war, ,, at, death]"
6611,we,see,[what]
6612,we,hope,[what]
6613,she,told,[me]
6614,He,had,"[to, embrace, this, challenge]"
6615,He,have,"[to, overcome, dyslexia]"
6616,He,had,"[to, learn, from, it]"
6617,He,had,"[to, learn, to, hear, the, music, in, language]"
6618,He,went,"[painting, guy, all, it]"
6619,He,saw,"[painting, guy]"
6620,He,picked,[all]
6621,He,threw,[it]
6622,He,moved,"[list, playing, around]"
6623,He,did,[things]
6624,He,take,[sheet]
6625,He,roll,[it]
6626,He,unroll,[it]
6627,He,do,[thing]
6628,He,did,[JB]
6629,He,pulled,[pass]
6630,He,got,[pass]
6631,he,let,"[go, of, art]"
6632,he,put,[list]
6633,he,started,"[playing, around]"
6634,he,got,"[to, lift]"
6635,he,created,[this]
6636,he,known,[that]
6637,he,do,[what]
6638,he,photographed,[buildings]
6639,he,laughed,[him]
6640,he,said,[him]
6641,I,were,"[to, share, with, you, those, problems]"
6642,I,solve,[that]
6643,I,want,"[to, share, with, you, those, problems]"
6644,I,think,"[to, share, with, you, those, problems]"
6645,I,figured,[proposal]
6646,I,elected,[call]
6647,I,got,[call]
6648,I,said,"[Forget, that]"
6649,I,brought,[cabinet]
6650,I,put,[all]
6651,I,went,"[to, grieve, with, them]"
6652,I,stop,[outflow]
6653,I,wanted,"[to, grieve, with, them]"
6654,I,see,[that]
6655,I,asked,[you]
6656,I,standing,[show]
6657,I,going,"[to, create, an, industry, cluster, in, California, to, be, able, to, produce, the, solar, panels]"
6658,I,know,"[to, dine]"
6659,I,prefer,"[to, dine]"
6660,We,have,[community]
6661,We,fix,[this]
6662,We,going,"[to, go, to, Greenville, with, my, whole, cabinet]"
6663,We,got,[problem]
6664,We,say,"[Recovery, Act]"
6665,We,want,"[to, bring, jobs]"
6666,we,have,[problem]
6667,we,make,"[to, go, to, Greenville, with, my, whole, cabinet]"
6668,we,met,"[cabinet, pockets, all, it, them]"
6669,we,emptied,[pockets]
6670,we,made,[pile]
6671,we,slid,[them]
6672,we,help,"[to, build, a, new, factory, for, the, company]"
6673,we,help,"[to, finance, it]"
6674,we,pay,[1.57]
6675,we,have,"[energy, policy]"
6676,we,do,[something]
6677,we,create,"[jobs, race]"
6678,we,standing,[show]
6679,we,watching,[show]
6680,we,decided,"[to, create, a, challenge, to, the, governors, of, the, country]"
6681,we,going,"[to, lead, the, nation, in, producing, the, wind, turbines, and, the, wind, energy]"
6682,we,going,"[to, be, the, states, that, produce, solar, energy, for, the, country]"
6683,we,buying,[them]
6684,we,buying,[them]
6685,we,lead,[nation]
6686,we,going,"[to, lead, the, nation, in, biofuels]"
6687,we,going,"[to, lead, the, nation, in, energy, efficiency, solutions]"
6688,we,going,"[to, lead, the, nation, in, offshore, wind]"
6689,we,going,"[to, lead, the, nation, in, producing, the, guts, for, the, electric, vehicle, ,, like, the, lithium, ion, battery]"
6690,we,created,"[sector, challenge]"
6691,we,figured,"[how, to, crack, the, code, to, create, good, paying, jobs, in, America]"
6692,we,get,"[energy, policy]"
6693,we,created,"[energy, strategy]"
6694,he,got,"[tattoos, ponytail, baseball, cap]"
6695,he,had,[daughters]
6696,he,said,"[tattoos, ponytail, baseball, cap, daughters]"
6697,he,looked,[hand]
6698,he,puts,[hand]
6699,he,says,[hand]
6700,he,says,[show]
6701,he,did,[what]
6702,he,says,"[Take, your, time]"
6703,I,love,"[telling, people, I, did, this, for, a, job, ,]"
6704,I,did,[this]
6705,I,painted,[myself]
6706,I,stood,"[hat, can, flower]"
6707,I,put,"[hat, can]"
6708,I,handed,[flower]
6709,I,threw,[gesture]
6710,I,had,[encounters]
6711,I,see,[you]
6712,I,doing,[something]
6713,I,had,[idea]
6714,I,getting,[education]
6715,I,made,[income]
6716,I,wrote,[songs]
6717,I,quit,[that]
6718,I,want,"[to, lose, this, sense, of, direct, connection, with, people]"
6719,I,loved,[it]
6720,I,track,"[musicians, artists]"
6721,I,need,[piano]
6722,I,decide,"[to, do, a, last, -, minute, ,, spontaneous, ,, free, gig]"
6723,I,tweeted,[care]
6724,I,want,"[to, schlep, them, from, the, East, Coast]"
6725,I,buy,"[neti, pot]"
6726,I,bought,[smoothie]
6727,I,love,[kind]
6728,I,do,[lot]
6729,I,done,[this]
6730,I,change,[mind]
6731,I,had,[thousands]
6732,I,crowdsurf,[lot]
6733,I,maintain,"[couchsurfing, crowdsurfing]"
6734,I,asked,[band]
6735,I,did,"[that, lot]"
6736,I,recognized,[fear]
6737,I,Get,[job]
6738,I,signing,[bill]
6739,I,hands,[bill]
6740,I,burned,[CD]
6741,I,read,[blog]
6742,I,become,"[to, physically, stand, there, and, take, the, help, from, people, ,, and, unlike, the, guy, in, the, opening, band, ,, I, 've, actually, had, a, lot, of, practice, standing, there]"
6743,I,have,"[to, physically, stand, there, and, take, the, help, from, people, ,, and, unlike, the, guy, in, the, opening, band, ,, I, 've, actually, had, a, lot, of, practice, standing, there]"
6744,I,stand,"[help, lot]"
6745,I,take,[help]
6746,I,had,[lot]
6747,I,going,"[to, give, away, my, music, for, free, online, whenever, possible]"
6748,I,going,"[to, encourage, torrenting, ,, downloading, ,, sharing]"
6749,I,going,"[to, ask, for, help]"
6750,I,fought,[way]
6751,I,turned,[way]
6752,I,fell,[crowd]
6753,I,made,[that]
6754,I,asked,[crowd]
6755,I,make,[them]
6756,I,asked,[them]
6757,I,connected,"[to, help, you]"
6758,I,got,[lot]
6759,I,recommend,[this]
6760,I,saying,[what]
6761,I,trust,[you]
6762,I,see,[things]
6763,I,see,[them]
6764,we,get,[moment]
6765,we,fall,"[encounters, moment]"
6766,we,started,"[making, enough, money, that, I, could, quit, being, a, statue]"
6767,we,started,[touring]
6768,we,sign,"[autographs, hug, fans]"
6769,we,hang,"[autographs, hug, fans, art, musicians, artists, hat, us]"
6770,we,talk,"[autographs, hug, fans, art, musicians, artists, hat, us]"
6771,we,made,[art]
6772,we,join,[us]
6773,we,had,[smorgasbord]
6774,we,sat,"[one, smoothie]"
6775,we,found,[van]
6776,we,take,[beds]
6777,we,face,[other]
6778,we,blogging,[other]
6779,we,tweeting,[other]
6780,we,see,[other]
6781,we,see,[other]
6782,we,want,"[to, help, each, other]"
6783,we,started,"[asking, ,, "", How, do, we, let, people, pay, for, music, ?, ""]"
6784,she,slept,[couches]
6785,she,took,[me]
6786,she,said,"[us, me]"
6787,he,bring,[himself]
6788,he,says,[bill]
6789,I,owe,[participation]
6790,I,gave,[talk]
6791,I,emphasized,[importance]
6792,I,saw,[animals]
6793,I,saw,[animals]
6794,I,set,[hydrophone]
6795,I,had,"[hydrophone, sound]"
6796,I,recorded,[sound]
6797,I,proposed,"[using, an, optical, lure, attached, to, a, camera, platform, with, no, thrusters, ,, no, motors, ,, just, a, battery, -, powered, camera, ,, and, the, only, illumination, coming, from, red, light, that, 's, invisible, to, most, deep, -, sea, animals, that, are, adapted, to, see, primarily, blue]"
6798,We,explored,[percent]
6799,We,need,[organization]
6800,We,miss,[him]
6801,we,are,"[video, proof]"
6802,we,have,"[video, proof]"
6803,we,called,[which]
6804,we,called,[which]
6805,we,managed,[six]
6806,we,had,"[teasing, appearances]"
6807,we,wowed,[us]
6808,we,imagine,[that]
6809,we,spent,[fraction]
6810,we,spent,[that]
6811,we,need,"[to, be, exploring, and, protecting, our, life, support, systems, here, on, Earth]"
6812,he,turned,[flashlight]
6813,he,wanted,"[to, see, better]"
6814,he,risked,"[turning, on, the, white, lights, on, the, submersible]"
6815,I,grew,"[singing, a, song, called, "", Nothing, To, Envy]"
6816,I,spend,[life]
6817,I,saw,[execution]
6818,I,experienced,[hunger]
6819,I,saw,[something]
6820,I,reveal,[details]
6821,I,left,"[North, Korea]"
6822,I,say,[details]
6823,I,had,[idea]
6824,I,caught,[police]
6825,I,managed,"[to, control, all, the, emotions, inside, me]"
6826,I,answer,[questions]
6827,I,decided,"[to, risk, going, to, South, Korea]"
6828,I,started,[life]
6829,I,had,"[to, start, learning, my, third, language]"
6830,I,call,[own]
6831,I,made,[plan]
6832,I,started,"[studying, for, the, university, entrance, exam]"
6833,I,starting,"[to, get, used, to, my, new, life]"
6834,I,received,"[phone, call]"
6835,I,sent,[that]
6836,I,started,"[planning, how, to, help, them, escape]"
6837,I,took,[flight]
6838,I,had,"[to, guide, them, somehow, through, more, than, 2,000, miles, in, China, ,, and, then, into, Southeast, Asia]"
6839,I,stood,[him]
6840,I,told,[him]
6841,I,chaperoning,[that]
6842,I,had,"[to, spend, almost, all, my, money, to, bribe, the, border, guards, in, Laos]"
6843,I,paid,"[fine, bribe]"
6844,I,did,[everything]
6845,I,have,[money]
6846,I,lost,[hope]
6847,I,explained,[situation]
6848,I,thanked,[him]
6849,I,asked,[him]
6850,I,helping,[you]
6851,I,helping,[people]
6852,I,want,"[to, help, give, aspiring, North, Koreans, a, chance, to, prosper, with, international, support]"
6853,We,lying,"[to, die]"
6854,we,spent,[lot]
6855,we,learned,[much]
6856,we,waiting,"[to, die]"
6857,we,came,[everything]
6858,we,needed,[it]
6859,we,send,"[information, money]"
6860,He,took,"[I.D., cards]"
6861,He,looked,[me]
6862,he,started,"[asking, them, questions]"
6863,he,believed,[me]
6864,he,paid,[rest]
6865,he,showed,[me]
6866,I,asked,[all]
6867,I,think,[it]
6868,I,going,"[to, share, data, with, you, from, one, aspect, of, my, research, focused, on, architecture, that, demonstrates, how, ,, through, both, conscious, and, unconscious, design, ,, we, 're, impacting, these, invisible, worlds]"
6869,I,snapped,[picture]
6870,I,doing,[fieldwork]
6871,I,going,"[to, show, you, now, first, what, we, found, in, the, offices]"
6872,I,like,"[to, think, of, bathrooms, like, a, tropical, rainforest]"
6873,I,told,[Tim]
6874,I,like,"[to, think, of, offices, as, being, a, temperate, grassland]"
6875,I,see,[power]
6876,I,going,"[to, tell, you, one, more, story, about, this, building]"
6877,I,going,"[what, to, show, you, is, air, that, we, sampled, outside, of, the, building]"
6878,I,going,"[to, show, you, what, happened, when, we, experimentally, manipulated, classrooms]"
6879,I,gave,"[that, you]"
6880,I,discovered,[it]
6881,I,calling,[it]
6882,I,think,[it]
6883,We,wanted,"[to, get, something, like, a, fossil, record, of, the, building, ,, and, to, do, this]"
6884,We,blocked,[them]
6885,we,design,[things]
6886,we,design,[ecosystems]
6887,we,doing,[it]
6888,we,doing,[it]
6889,we,impacting,[worlds]
6890,we,sampled,[dust]
6891,we,pulled,[cells]
6892,we,broke,[them]
6893,we,compared,"[gene, sequences]"
6894,we,found,[what]
6895,we,going,"[to, look, at, the, data, through, a, visualization, tool, that, I, 've, been, working, on, in, partnership, with, Autodesk]"
6896,we,wanted,"[to, do, in, this, building]"
6897,we,found,[what]
6898,we,sampled,[that]
6899,we,manipulated,[classrooms]
6900,we,found,[What]
6901,we,opened,[vents]
6902,we,want,[that]
6903,we,had,[BLIS]
6904,He,dedicated,[life]
6905,He,helped,"[design, some, of, the, air, handling, systems, in, this, building, and, the, way, it, was, ventilated]"
6906,he,met,[me]
6907,he,got,[air]
6908,he,made,[choice]
6909,I,needed,[bathroom]
6910,I,found,[one]
6911,I,went,"[bathroom, one, to, do, what, I, 'd, done, most, of, my, life, toilet, toilet]"
6912,I,prepared,"[to, do, what, I, 'd, done, most, of, my, life]"
6913,I,done,"[what, most]"
6914,I,use,[toilet]
6915,I,flush,[toilet]
6916,I,asked,[question]
6917,I,'s,"[to, emerge]"
6918,I,have,"[to, emerge]"
6919,I,wash,[hands]
6920,I,did,"[soap, that]"
6921,I,asked,[question]
6922,I,learned,[something]
6923,I,grown,"[thinking, that, a, toilet, like, that, was, my, right]"
6924,I,call,[what]
6925,I,think,[it]
6926,I,understand,[that]
6927,I,improve,"[attendance, rates]"
6928,I,met,[her]
6929,I,call,[what]
6930,I,find,[which]
6931,I,going,"[to, make, your, lives, easy, this, afternoon]"
6932,I,ask,[you]
6933,We,have,[word]
6934,We,know,"[how, to, solve, diarrhea, and, sanitation]"
6935,We,done,[that]
6936,We,ingest,[nutrients]
6937,We,excrete,[nutrients]
6938,We,keep,[them]
6939,We,need,"[to, understand, software, as, well, as, just, giving, someone, hardware]"
6940,We,going,"[to, meet, targets]"
6941,we,do,[that]
6942,we,call,[it]
6943,we,know,"[how, to, fix, this]"
6944,we,put,[it]
6945,we,lock,[it]
6946,we,locked,[it]
6947,we,need,[water]
6948,we,wasting,[it]
6949,we,give,[toilet]
6950,we,need,"[to, understand, human, psychology]"
6951,we,do,[that]
6952,we,need,"[to, do]"
6953,She,gets,[dose]
6954,She,got,[toilet]
6955,she,grew,[her]
6956,she,told,[that]
6957,she,told,[her]
6958,she,did,[thing]
6959,she,goes,[toilet]
6960,she,using,"[banana, field]"
6961,she,installed,[latrine]
6962,He,run,"[drinking, water, food, environment]"
6963,he,does,[that]
6964,he,sees,[boy]
6965,he,see,[him]
6966,he,contaminate,"[drinking, water, food, environment]"
6967,he,carrying,[diseases]
6968,he,have,"[water, supply]"
6969,he,got,[hands]
6970,he,going,"[that, to, contaminate, his, water, supply, with]"
6971,I,have,"[to, walk, my, dogs, tomorrow]"
6972,I,remember,"[thinking, ,, "", I, have, to, be, the, one, to, ask, the, next, question, ,, ""]"
6973,I,have,"[to, be, the, one, to, ask, the, next, question]"
6974,I,taken,[idea]
6975,I,ask,[people]
6976,I,used,"[to, think, about, it, as]"
6977,I,learned,[things]
6978,I,started,[talk]
6979,I,end,[talk]
6980,we,keep,"[talking, about]"
6981,we,doing,[it]
6982,we,going,"[to, solve, problems, and, look, at, the, world, really, differently]"
6983,I,fascinated,[language]
6984,I,break,[wall]
6985,I,started,"[thinking, about, how, a, new, ,, fast, method, of, learning, Chinese, might, be, useful]"
6986,I,started,"[to, learn, how, to, draw, every, single, stroke, for, each, character, in, the, correct, sequence]"
6987,I,learned,[characters]
6988,I,going,"[to, start, with, eight, to, show, you, how, the, method, works]"
6989,I,like,"[to, think, that, way]"
6990,I,call,"[characters, radicals]"
6991,I,stop,[talking]
6992,we,have,[minutes]
6993,we,have,[way]
6994,we,have,[woods]
6995,we,create,[forest]
6996,we,have,[foundation]
6997,we,have,[woman]
6998,we,know,[characters]
6999,we,start,"[building, phrases]"
7000,we,build,[Japan]
7001,we,get,"[person, what]"
7002,I,saw,"[psychotherapy, client]"
7003,I,heard,[this]
7004,I,got,[twentysomething]
7005,I,handle,[it]
7006,I,had,[nothing]
7007,I,want,"[to, see, some, twentysomethings, here]"
7008,I,want,"[to, see, —, Okay]"
7009,I,know,[good]
7010,I,killing,[time]
7011,I,have,[nothing]
7012,I,had,[résumé]
7013,I,want,"[to, be, the, only, one, left, standing, up]"
7014,I,married,[husband]
7015,I,doing,[What]
7016,I,thinking,[What]
7017,I,want,"[to, change, what, twentysomethings, are, doing, and, thinking]"
7018,I,have,[cancer]
7019,I,had,"[not, to, say, ,]"
7020,I,knew,[life]
7021,I,learned,[much]
7022,I,told,[things]
7023,I,told,[Emma]
7024,I,know,[future]
7025,I,know,[this]
7026,I,discounting,[exploration]
7027,I,discounting,[exploration]
7028,I,told,[Emma]
7029,I,told,[Emma]
7030,I,told,"[Emma, time]"
7031,I,learned,"[what, to, say, to, Alex]"
7032,I,have,"[what, privilege]"
7033,We,talking,"[percent, percent]"
7034,we,kicked,[can]
7035,we,sitting,[spot]
7036,we,hear,"[what, less]"
7037,we,went,[cousin]
7038,She,said,[years]
7039,She,cried,"[herself, friends]"
7040,She,collect,[herself]
7041,She,bought,"[address, book]"
7042,She,loves,[career]
7043,she,dropped,"[flats, me]"
7044,she,going,"[to, marry, the, guy]"
7045,she,marry,[one]
7046,she,has,[one]
7047,she,like,"[to, work, in, art, or, entertainment]"
7048,she,decided,[years]
7049,she,spent,[years]
7050,she,hangs,[head]
7051,she,sobbed,[head]
7052,she,spent,[morning]
7053,she,left,"[staring, at, that, empty, blank, that, comes, after, the, words]"
7054,she,partnered,[family]
7055,she,created,[family]
7056,she,found,[cousin]
7057,she,loves,[family]
7058,she,sent,[card]
7059,I,like,"[to, talk, about, increasing, our, chances, of, dying, well]"
7060,I,design,"[reading, programs, for, preschoolers]"
7061,I,know,[What]
7062,I,met,"[Jim, Shirley]"
7063,I,going,"[to, share, five, practices]"
7064,I,put,[worksheets]
7065,I,like,"[to, die, at, home]"
7066,I,learned,[What]
7067,I,hope,"[to, increase, our, chances, of, doing, the, same]"
7068,We,think,[lot]
7069,We,going,"[to, take, care, of, Shirley, right, here, at, the, ranch]"
7070,we,learned,[things]
7071,we,found,[What]
7072,we,like,"[to, die, at, home]"
7073,we,found,[team]
7074,we,put,[time]
7075,we,have,[chance]
7076,she,died,"[being, read, an, article, in, that, day, 's, paper, about, the, significance, of, the, wildlife, refuge, at, the, Modini, ranch]"
7077,he,needed,"[to, hear, again]"
7078,he,expect,"[to, see]"
7079,I,like,"[to, share, with, you, a, little, bit, of, me, playing, my, life]"
7080,I,started,"[to, rediscover, the, true, power, of, music]"
