,subject,verb,object
9811,you,inform,[legislation]
9812,you,inform,"[school, policy]"
9813,you,having,[problem]
9814,you,see,"[impact, speech]"
9815,i,show,[this]
9816,i,have,"[to, say]"
9817,i,going,"[to, zip, through, these, slides]"
9818,we,divide,[space]
9819,we,know,[distinctions]
9820,we,doing,[this]
9821,we,began,"[to, think, about, it]"
9822,we,evolved,[mission]
9823,we,like,"[to, think, of, the, structure, as, inhaling, the, democratic, air, of, the, mall, ,, bringing, it, into, itself]"
9824,we,get,[this]
9825,we,argued,[it]
9826,we,touch,[surfaces]
9827,we,leave,[traces]
9828,we,strained,[it]
9829,we,held,[it]
9830,we,asked,[bureaucracy]
9831,we,have,[hurdles]
9832,they,have,[relationships]
9833,it,taught,[thing]
9834,it,have,[reach]
9835,it,have,[interdisciplinarity]
9836,it,have,[informality]
9837,it,lifted,"[void, style]"
9838,it,got,[void]
9839,it,got,"[void, style]"
9840,it,facade,[style]
9841,it,taken,[landscape]
9842,it,take,[space]
9843,it,take,[language]
9844,it,has,"[to, be, different, from, the, buildings, there]"
9845,it,has,"[to, be, something, entirely, different]"
9846,it,has,"[to, be, air]"
9847,it,has,"[to, be, light]"
9848,it,has,"[to, be, ephemeral]"
9849,it,has,"[to, be, formless]"
9850,it,has,"[to, be, free]"
9851,it,oozes,[shape]
9852,it,had,"[to, be, approved, by, actually, two, agencies]"
9853,it,hit,[wind]
9854,it,taken,"[delivery, truck]"
9855,it,take,[time]
9856,you,have,"[to, erase, the, distinctions, between, architecture, ,, urbanism, ,, landscape, ,, media, design, and, so, on]"
9857,you,have,"[to, say]"
9858,you,see,"[dinosaurs, insects, collections, all]"
9859,you,talked,"[dinosaurs, insects, collections, all]"
9860,i,get,"[to, share, that, with, millions, of, people, worldwide]"
9861,i,did,[that]
9862,i,love,[shot]
9863,i,get,[goosebumps]
9864,i,see,[it]
9865,i,heard,[animal]
9866,i,have,[one]
9867,we,did,[what]
9868,we,got,[nothing]
9869,we,had,"[to, go, back, the, following, year]"
9870,we,managed,"[to, get, that, magic, moment]"
9871,we,had,"[to, get, it, for, my, next, series, ,, untamed, americas, ,, for, national, geographic]"
9872,we,filmed,[it]
9873,he,have,"[foot, tongue]"
9874,it,enabling,[us]
9875,it,solved,[mystery]
9876,it,freezing,[you]
9877,you,think,[way]
9878,you,see,[them]
9879,you,think,[what]
9880,you,see,[stars]
9881,you,need,[one]
9882,i,going,"[to, talk, to, you, about, optimism, —, or]"
9883,i,want,"[to, make, it, absolutely, clear, that, he, 's, a, really, bad, example, of, the, optimism, bias]"
9884,i,do,[experiments]
9885,i,mean,[what]
9886,i,going,"[to, do, an, experiment, here, with, you]"
9887,i,going,"[to, give, you, a, list, of, abilities, and, characteristics]"
9888,i,want,"[to, give, you, a, list, of, abilities, and, characteristics]"
9889,i,got,[a]
9890,i,get,[a]
9891,i,wanted,"[what, to, know]"
9892,i,asked,[participants]
9893,i,assure,[you]
9894,i,going,"[to, show, you, the, average, amount, of, bias, that, we, see]"
9895,i,told,[you]
9896,i,asked,[him]
9897,we,studying,[that]
9898,we,underestimate,[likelihood]
9899,we,overestimate,"[longevity, career, prospects]"
9900,we,have,[ability]
9901,we,expect,[greatness]
9902,we,expect,"[to, find, love, and, be, healthy, and, successful]"
9903,we,going,"[to, be, disappointed, when, these, things, do, n't, happen]"
9904,we,dumped,[employee]
9905,we,win,[employee]
9906,we,interpret,[event]
9907,we,know,[that]
9908,we,see,[it]
9909,we,maintain,[optimism]
9910,we,find,[what]
9911,we,asked,[people]
9912,we,asked,[them]
9913,we,told,[likelihood]
9914,we,asked,[them]
9915,we,wanted,"[what, to, know]"
9916,we,gave,[them]
9917,we,gave,[them]
9918,we,gave,[information]
9919,we,gave,[them]
9920,we,wanted,"[to, know]"
9921,we,change,[this]
9922,we,alter,"[optimism, bias]"
9923,we,see,[that]
9924,we,found,[that]
9925,we,found,[that]
9926,we,stopped,"[ourselves, to, shatter, the, optimism, illusion, into, tiny, little, bits]"
9927,we,asked,[ourselves]
9928,we,want,"[to, shatter, the, optimism, illusion, into, tiny, little, bits]"
9929,we,do,[that]
9930,we,want,"[to, take, people, 's, optimism, bias, away]"
9931,we,like,"[what, to, do]"
9932,we,like,"[to, protect, ourselves, from, the, dangers, of, optimism]"
9933,we,need,"[to, be, able, to, imagine, a, different, reality]"
9934,we,need,"[to, believe, that, that, reality, is, possible]"
9935,he,found,[kiss]
9936,he,get,[kiss]
9937,he,doing,[what]
9938,he,passing,[pulse]
9939,they,estimate,[it]
9940,they,attribute,[success]
9941,they,stand,"[strolling, in, the, park, or, having, a, lazy, brunch]"
9942,they,have,[bias]
9943,they,tend,"[to, expect, the, future, to, be, worse, than, it, ends, up, being]"
9944,they,expected,[what]
9945,they,remember,[numbers]
9946,they,process,[information]
9947,they,adjusted,[budget]
9948,it,mean,[ability]
9949,it,turns,"[to, be, wrong, for, three, reasons]"
9950,it,going,"[where, to, happen]"
9951,it,going,"[how, to, happen]"
9952,it,ends,[being]
9953,it,changes,[reality]
9954,it,kills,[guy]
9955,it,doing,[job]
9956,you,ask,[newlyweds]
9957,you,get,[kiss]
9958,you,get,[kiss]
9959,you,ask,[people]
9960,you,have,[that]
9961,you,alter,[them]
9962,you,leave,[spectacles]
9963,you,learn,"[that, more]"
9964,you,want,"[to, hold, onto, it, for, dear, life]"
9965,you,find,[yourself]
9966,you,hit,[ground]
9967,i,started,"[seeing, shapes, and, patterns, that, helped, me, to, collect, them]"
9968,i,started,"[studying, egyptology]"
9969,i,had,"[to, see, differently]"
9970,i,want,"[to, show, you, an, example, of, how, we, see, differently, using, the, infrared]"
9971,i,want,"[what, to, share, with, you, today]"
9972,i,say,[coring]
9973,i,wanted,"[to, end, with, my, favorite, quote, from, the, middle, kingdom]"
9974,we,see,"[differently, using, the, infrared]"
9975,we,use,[infrared]
9976,we,process,[it]
9977,we,used,"[satellite, data]"
9978,we,used,"[nasa, topography, data]"
9979,we,started,"[to, be, able, to, see, where, the, nile, used, to, flow]"
9980,we,collaborated,"[to, do, coring, work, ,, which, you, see, here]"
9981,we,found,[layer]
9982,we,have,[layer]
9983,we,found,"[work, stone, carnelian, quartz, agate]"
9984,we,have,[layer]
9985,we,have,[evidence]
9986,we,going,"[to, be, returning, to, the, site, in, the, near, future, to, map, it, out]"
9987,we,have,[funding]
9988,it,bring,[luck]
9989,it,shifted,"[to, flow, right, next, to, the, city, of, itjtawy]"
9990,it,changed,"[to, flow, right, next, to, the, city, of, itjtawy]"
9991,it,moved,"[to, flow, right, next, to, the, city, of, itjtawy]"
9992,it,covered,"[to, flow, right, next, to, the, city, of, itjtawy]"
9993,it,puts,"[finding, seashells]"
9994,you,seeing,[what]
9995,you,find,[city]
9996,you,see,[area]
9997,you,see,[which]
9998,i,keep,"[clay, pot]"
9999,i,made,[that]
10000,i,took,[this]
10001,i,love,[raku]
10002,i,shape,[pot]
10003,i,choose,[glaze]
10004,i,have,"[to, let, it, go, to, the, fire, and, the, smoke]"
10005,i,control,[what]
10006,i,have,[what]
10007,i,creating,"[radio, show]"
10008,i,had,"[to, let, go, at, the, very, beginning]"
10009,i,had,"[to, immerse, myself, in, the, stories, of, hundreds, of, artists, and, writers, and, musicians, and, filmmakers]"
10010,i,realized,"[to, let, go, at, the, very, beginning, to, immerse, myself, in, the, stories, of, hundreds, of, artists, and, writers, and, musicians, and, filmmakers]"
10011,i,want,"[to, tell, you, a, story, about, work, and, play, and, about, four, aspects, of, life, that, we, need, to, embrace, in, order, for, our, own, creativity, to, flourish]"
10012,i,go,"[battles, passion, hashish]"
10013,i,wanted,"[to, get, on]"
10014,i,reconcile,[myself]
10015,i,going,"[to, have, to, do, it]"
10016,i,had,"[to, do, it, really, slowly]"
10017,i,had,"[to, linger]"
10018,i,fell,"[to, do, it, really, slowly]"
10019,i,use,[word]
10020,i,going,"[to, be, able, to, do, that, painting]"
10021,i,using,[squares]
10022,i,went,"[paintings, to, just, start, playing, around]"
10023,i,dumped,[paintings]
10024,i,thought,"[paintings, to, just, start, playing, around]"
10025,i,going,"[to, just, start, playing, around]"
10026,i,do,[that]
10027,i,picked,[all]
10028,i,threw,[it]
10029,i,raised,[camera]
10030,i,asked,[her]
10031,i,asked,[her]
10032,i,said,[me]
10033,i,had,[crystallization]
10034,i,gon,"[na, make, that, record]"
10035,i,find,[way]
10036,i,want,"[to, see, this, history, disappear]"
10037,i,thinking,[god]
10038,i,saw,"[joel, meyerowitz]"
10039,i,told,[him]
10040,i,admired,[obstinacy]
10041,i,think,[him]
10042,i,told,[stories]
10043,i,want,"[to, leave, you, with, another, image, of, a, japanese, tea, bowl]"
10044,we,ramp,[drama]
10045,we,drop,[pots]
10046,we,need,"[that, to, embrace, in, order, for, our, own, creativity, to, flourish]"
10047,we,think,[that]
10048,we,played,[cricket]
10049,we,need,"[to, embrace]"
10050,we,need,"[to, embrace, for, creativity, to, flourish]"
10051,we,have,"[to, stand, in, that, space, between, what, we, see, in, the, world, and, what, we, hope, for, ,, looking, squarely, at, rejection, ,, at, heartbreak, ,, at, war, ,, at, death]"
10052,we,see,[what]
10053,we,hope,[what]
10054,we,need,[record]
10055,she,told,[me]
10056,he,had,"[to, embrace, this, challenge]"
10057,he,have,"[to, overcome, dyslexia]"
10058,he,had,"[to, learn, from, it]"
10059,he,had,"[to, learn, to, hear, the, music, in, language]"
10060,he,went,"[painting, guy]"
10061,he,saw,"[painting, guy]"
10062,he,let,"[go, of, art]"
10063,he,moved,"[list, playing, around]"
10064,he,put,[list]
10065,he,started,"[playing, around]"
10066,he,did,[things]
10067,he,take,[sheet]
10068,he,roll,[it]
10069,he,unroll,[it]
10070,he,do,[thing]
10071,he,got,"[to, lift]"
10072,he,created,[this]
10073,he,known,[that]
10074,he,do,[what]
10075,he,photographed,[buildings]
10076,he,pulled,[pass]
10077,he,got,[pass]
10078,he,laughed,[him]
10079,he,said,[him]
10080,they,take,[meaning]
10081,they,tell,[story]
10082,it,goes,"[sheen, kiln, pot]"
10083,it,supposed,"[to, break]"
10084,it,getting,[attention]
10085,it,sparked,[what]
10086,it,led,[her]
10087,it,called,[mirror]
10088,it,woke,[me]
10089,it,meant,"[to, be]"
10090,it,transforms,[event]
10091,it,gets,[it]
10092,it,'s,[god]
10093,it,turning,[god]
10094,you,do,[it]
10095,you,take,[kiln]
10096,you,see,[sheen]
10097,you,turn,[kiln]
10098,you,reach,"[sheen, kiln, pot]"
10099,you,grab,[pot]
10100,you,imagine,"[sheen, kiln, pot]"
10101,you,take,"[garbage, pail]"
10102,you,put,[it]
10103,you,have,[rectangle]
10104,you,see,[sort]
10105,you,see,[mirror]
10106,you,stand,"[to, look, at, the, picture]"
10107,you,missed,[it]
10108,you,hold,[tension]
10109,you,go,[meaning]
10110,you,watch,[weather]
10111,you,have,"[to, take, a, picture]"
10112,you,have,"[to, take, a, picture]"
10113,you,see,[fingermarks]
10114,i,were,"[to, share, with, you, those, problems]"
10115,i,solve,[that]
10116,i,want,"[to, share, with, you, those, problems]"
10117,i,think,"[to, share, with, you, those, problems]"
10118,i,figured,[proposal]
10119,i,elected,[call]
10120,i,got,[call]
10121,i,brought,[cabinet]
10122,i,put,[all]
10123,i,went,"[to, grieve, with, them]"
10124,i,stop,[outflow]
10125,i,wanted,"[to, grieve, with, them]"
10126,i,see,[that]
10127,i,asked,[you]
10128,i,standing,[show]
10129,i,going,"[to, create, an, industry, cluster, in, california, to, be, able, to, produce, the, solar, panels]"
10130,i,know,"[to, dine]"
10131,i,prefer,"[to, dine]"
10132,we,have,[problem]
10133,we,have,[community]
10134,we,fix,[this]
10135,we,going,"[to, go, to, greenville, with, my, whole, cabinet]"
10136,we,make,"[to, go, to, greenville, with, my, whole, cabinet]"
10137,we,met,"[cabinet, pockets, all, it, them]"
10138,we,emptied,[pockets]
10139,we,made,[pile]
10140,we,slid,[them]
10141,we,help,"[to, build, a, new, factory, for, the, company]"
10142,we,help,"[to, finance, it]"
10143,we,pay,[1.57]
10144,we,have,"[energy, policy]"
10145,we,got,[problem]
10146,we,say,"[recovery, act]"
10147,we,do,[something]
10148,we,create,"[jobs, race]"
10149,we,standing,[show]
10150,we,watching,[show]
10151,we,decided,"[to, create, a, challenge, to, the, governors, of, the, country]"
10152,we,going,"[to, lead, the, nation, in, producing, the, wind, turbines, and, the, wind, energy]"
10153,we,going,"[to, be, the, states, that, produce, solar, energy, for, the, country]"
10154,we,buying,[them]
10155,we,buying,[them]
10156,we,lead,[nation]
10157,we,going,"[to, lead, the, nation, in, biofuels]"
10158,we,going,"[to, lead, the, nation, in, energy, efficiency, solutions]"
10159,we,going,"[to, lead, the, nation, in, offshore, wind]"
10160,we,going,"[to, lead, the, nation, in, producing, the, guts, for, the, electric, vehicle, ,, like, the, lithium, ion, battery]"
10161,we,want,"[to, bring, jobs]"
10162,we,created,"[sector, challenge]"
10163,we,figured,"[how, to, crack, the, code, to, create, good, paying, jobs, in, america]"
10164,we,get,"[energy, policy]"
10165,we,created,"[energy, strategy]"
10166,he,said,"[3,000]"
10167,he,got,"[tattoos, ponytail, baseball, cap]"
10168,he,had,[daughters]
10169,he,said,"[tattoos, ponytail, baseball, cap, daughters]"
10170,he,looked,"[hand, me]"
10171,he,puts,[hand]
10172,he,says,"[hand, me]"
10173,he,did,[what]
10174,they,offer,"[concessions, sacrifices]"
10175,they,went,"[pile, list]"
10176,they,came,"[pile, list]"
10177,they,said,"[pile, list]"
10178,they,implode,[factory]
10179,they,called,[supper]
10180,they,take,"[prep, curriculum]"
10181,they,doing,[what]
10182,they,putting,[show]
10183,they,see,[passivity]
10184,they,say,"[states, states, governors]"
10185,they,do,[geothermal]
10186,they,create,[couple]
10187,they,band,"[couple, competition]"
10188,they,create,[competition]
10189,it,found,"[approval, ratings]"
10190,it,respects,[states]
10191,it,respects,[federalism]
10192,it,fosters,[innovation]
10193,you,create,[jobs]
10194,you,name,[it]
10195,you,create,[jobs]
10196,you,solve,"[climate, change]"
10197,you,say,[what]
10198,you,say,[obamacare]
10199,you,have,"[to, get, 80, percent, of, your, energy, from, clean, sources, by, the, year, 2030]"
10200,you,take,"[states, states, governors]"
10201,you,say,[states]
10202,you,got,[opportunity]
10203,you,look,[geothermal]
10204,you,created,[competition]
10205,you,get,"[texas, south, carolina]"
10206,i,love,"[telling, people, i, did, this, for, a, job, ,]"
10207,i,did,[this]
10208,i,painted,[myself]
10209,i,stood,"[hat, can, flower]"
10210,i,put,"[hat, can]"
10211,i,handed,[flower]
10212,i,threw,[gesture]
10213,i,had,[encounters]
10214,i,see,[you]
10215,i,doing,[something]
10216,i,had,[idea]
10217,i,getting,[education]
10218,i,made,[income]
10219,i,wrote,[songs]
10220,i,quit,[that]
10221,i,want,"[to, lose, this, sense, of, direct, connection, with, people]"
10222,i,loved,[it]
10223,i,track,"[musicians, artists]"
10224,i,need,[piano]
10225,i,decide,"[to, do, a, last, -, minute, ,, spontaneous, ,, free, gig]"
10226,i,tweeted,[care]
10227,i,want,"[to, schlep, them, from, the, east, coast]"
10228,i,buy,"[neti, pot]"
10229,i,bought,[smoothie]
10230,i,love,[kind]
10231,i,do,[lot]
10232,i,done,[this]
10233,i,change,[mind]
10234,i,had,[thousands]
10235,i,crowdsurf,[lot]
10236,i,maintain,"[couchsurfing, and, crowdsurfing]"
10237,i,asked,[band]
10238,i,did,"[that, lot]"
10239,i,recognized,[fear]
10240,i,signing,[bill]
10241,i,hands,[bill]
10242,i,burned,[cd]
10243,i,read,[blog]
10244,i,become,"[to, physically, stand, there, and, take, the, help, from, people, ,, and, unlike, the, guy, in, the, opening, band, ,, i, 've, actually, had, a, lot, of, practice, standing, there]"
10245,i,have,"[to, physically, stand, there, and, take, the, help, from, people, ,, and, unlike, the, guy, in, the, opening, band, ,, i, 've, actually, had, a, lot, of, practice, standing, there]"
10246,i,stand,"[help, lot]"
10247,i,take,[help]
10248,i,had,[lot]
10249,i,going,"[to, give, away, my, music, for, free, online, whenever, possible]"
10250,i,going,"[to, encourage, torrenting, ,, downloading, ,, sharing]"
10251,i,going,"[to, ask, for, help]"
10252,i,fought,[way]
10253,i,fell,[crowd]
10254,i,made,[that]
10255,i,asked,[crowd]
10256,i,make,[them]
10257,i,asked,[them]
10258,i,connected,"[to, help, you]"
10259,i,got,[lot]
10260,i,recommend,[this]
10261,i,saying,[what]
10262,i,trust,[you]
10263,i,see,[them]
10264,we,get,[moment]
10265,we,fall,"[encounters, moment]"
10266,we,started,"[making, enough, money, that, i, could, quit, being, a, statue]"
10267,we,started,[touring]
10268,we,sign,"[autographs, hug, fans]"
10269,we,hang,"[autographs, hug, fans, art, musicians, artists, hat, us]"
10270,we,talk,"[autographs, hug, fans, art, musicians, artists, hat, us]"
10271,we,made,[art]
10272,we,join,[us]
10273,we,had,[smorgasbord]
10274,we,found,[van]
10275,we,take,[beds]
10276,we,face,[other]
10277,we,blogging,[other]
10278,we,tweeting,[other]
10279,we,see,[other]
10280,we,see,[other]
10281,we,want,"[to, help, each, other]"
10282,we,started,"[asking, ,, "", how, do, we, let, people, pay, for, music, ?, ""]"
10283,she,slept,[couches]
10284,she,took,[me]
10285,she,said,"[us, me]"
10286,he,bring,[himself]
10287,he,says,[bill]
10288,they,take,[flower]
10289,they,set,"[autographs, hug, fans, art, musicians, artists, hat, us]"
10290,they,pass,[hat]
10291,they,come,"[autographs, hug, fans, art, musicians, artists, hat, us]"
10292,they,showed,[care]
10293,they,pouring,[glass]
10294,they,offering,[bath]
10295,they,wanted,"[to, go, out, into, the, crowd, and, pass, the, hat, to, get, some, extra, money, ,, something, that, i, did, a, lot]"
10296,they,want,"[to, ask, for, things]"
10297,they,wanted,"[to, join, us, on, stage, for, a, few, songs, in, exchange, for, love, and, tickets, and, beer]"
10298,they,see,[exchange]
10299,they,see,[it]
10300,it,comes,[copies]
10301,it,sells,[copies]
10302,you,falling,[other]
10303,you,trusting,[other]
10304,you,hate,[label]
10305,you,have,[money]
10306,you,encourage,[piracy]
10307,you,allowed,"[to, ask, for, that, kind, of, help]"
10308,you,want,"[to, experience, the, visceral, feeling, of, trusting, strangers, —,    , (, laughter, )]"
10309,i,owe,[participation]
10310,i,gave,[talk]
10311,i,emphasized,[importance]
10312,i,saw,[animals]
10313,i,saw,[animals]
10314,i,set,[hydrophone]
10315,i,had,"[hydrophone, sound]"
10316,i,recorded,[sound]
10317,i,proposed,"[using, an, optical, lure, attached, to, a, camera, platform, with, no, thrusters, ,, no, motors, ,, just, a, battery, -, powered, camera, ,, and, the, only, illumination, coming, from, red, light, that, 's, invisible, to, most, deep, -, sea, animals, that, are, adapted, to, see, primarily, blue]"
10318,we,are,"[video, proof]"
10319,we,have,"[video, proof]"
10320,we,called,"[which, medusa]"
10321,we,called,[which]
10322,we,managed,[six]
10323,we,had,"[teasing, appearances]"
10324,we,wowed,[us]
10325,we,explored,[percent]
10326,we,imagine,[that]
10327,we,spent,[fraction]
10328,we,spent,[that]
10329,we,need,[organization]
10330,we,need,"[to, be, exploring, and, protecting, our, life, support, systems, here, on, earth]"
10331,we,miss,[him]
10332,he,turned,[flashlight]
10333,he,wanted,"[to, see, better]"
10334,he,risked,"[turning, on, the, white, lights, on, the, submersible]"
10335,they,sound,[hydraulics]
10336,it,said,"[to, devour, men, and, ships, and, whales]"
10337,it,have,[something]
10338,it,designed,"[to, imitate, the, bioluminescent, display, of, the, common, deep, sea, jellyfish, atolla]"
10339,it,chewed,"[predator, hope]"
10340,it,teasing,[us]
10341,it,came,"[teasing, appearances, us]"
10342,it,mistook,[which]
10343,you,hear,[which]
10344,you,kidding,"[me?other, scientists]"
10345,you,see,[me]
10346,you,seeing,[what]
10347,you,want,"[to, get, away, from, it, all, and, see, something, you, 've, never, seen, ,, or, have, an, excellent, chance, of, seeing, something, that, no, one, 's, ever, seen]"
10348,i,grew,"[singing, a, song, called, "", nothing, to, envy]"
10349,i,spend,[life]
10350,i,saw,[execution]
10351,i,experienced,[hunger]
10352,i,saw,[something]
10353,i,reveal,[details]
10354,i,left,"[north, korea]"
10355,i,say,[details]
10356,i,had,[idea]
10357,i,caught,[police]
10358,i,managed,"[to, control, all, the, emotions, inside, me]"
10359,i,answer,[questions]
10360,i,decided,"[to, risk, going, to, south, korea]"
10361,i,started,[life]
10362,i,had,"[to, start, learning, my, third, language]"
10363,i,call,[own]
10364,i,made,[plan]
10365,i,started,"[studying, for, the, university, entrance, exam]"
10366,i,starting,"[to, get, used, to, my, new, life]"
10367,i,received,"[phone, call]"
10368,i,sent,[that]
10369,i,started,"[planning, how, to, help, them, escape]"
10370,i,took,[flight]
10371,i,had,"[to, guide, them, somehow, through, more, than, 2,000, miles, in, china, ,, and, then, into, southeast, asia]"
10372,i,stood,[him]
10373,i,told,[him]
10374,i,chaperoning,[that]
10375,i,had,"[to, spend, almost, all, my, money, to, bribe, the, border, guards, in, laos]"
10376,i,paid,"[fine, bribe]"
10377,i,did,[everything]
10378,i,have,[money]
10379,i,lost,[hope]
10380,i,explained,[situation]
10381,i,thanked,[him]
10382,i,asked,[him]
10383,i,helping,[you]
10384,i,helping,[people]
10385,i,want,"[to, help, give, aspiring, north, koreans, a, chance, to, prosper, with, international, support]"
10386,we,spent,[lot]
10387,we,learned,[much]
10388,we,lying,"[to, die]"
10389,we,waiting,"[to, die]"
10390,we,made,[it]
10391,we,came,[everything]
10392,we,needed,[it]
10393,we,send,"[information, money]"
10394,he,took,"[i.d, ., cards]"
10395,he,started,"[asking, them, questions]"
10396,he,looked,[me]
10397,he,believed,[me]
10398,he,paid,[rest]
10399,he,showed,[me]
10400,they,had,[lights]
10401,they,tested,"[language, abilities]"
10402,they,asked,[tons]
10403,they,finished,"[questioning, me]"
10404,they,had,"[to, get, out, quickly]"
10405,it,take,[years]
10406,you,read,[this]
10407,you,helping,[me]
10408,i,asked,[all]
10409,i,think,[it]
10410,i,going,"[to, share, data, with, you, from, one, aspect, of, my, research, focused, on, architecture, that, demonstrates, how, ,, through, both, conscious, and, unconscious, design, ,, we, 're, impacting, these, invisible, worlds]"
10411,i,doing,[fieldwork]
10412,i,going,"[to, show, you, now, first, what, we, found, in, the, offices]"
10413,i,like,"[to, think, of, bathrooms, like, a, tropical, rainforest]"
10414,i,told,[tim]
10415,i,like,"[to, think, of, offices, as, being, a, temperate, grassland]"
10416,i,see,[power]
10417,i,going,"[to, tell, you, one, more, story, about, this, building]"
10418,i,going,"[what, to, show, you, is, air, that, we, sampled, outside, of, the, building]"
10419,i,going,"[to, show, you, what, happened, when, we, experimentally, manipulated, classrooms]"
10420,i,gave,"[that, you]"
10421,i,discovered,[it]
10422,i,calling,[it]
10423,i,think,[it]
10424,we,design,[things]
10425,we,design,[ecosystems]
10426,we,doing,[it]
10427,we,doing,[it]
10428,we,impacting,[worlds]
10429,we,wanted,"[to, get, something, like, a, fossil, record, of, the, building]"
10430,we,sampled,[dust]
10431,we,pulled,[cells]
10432,we,broke,[them]
10433,we,compared,"[gene, sequences]"
10434,we,found,[what]
10435,we,going,"[to, look, at, the, data, through, a, visualization, tool, that, i, 've, been, working, on, in, partnership, with, autodesk]"
10436,we,wanted,"[to, do, in, this, building]"
10437,we,found,[what]
10438,we,sampled,[that]
10439,we,manipulated,[classrooms]
10440,we,blocked,[them]
10441,we,found,[what]
10442,we,opened,[vents]
10443,we,want,[that]
10444,we,had,[blis]
10445,he,dedicated,[life]
10446,he,met,[me]
10447,he,helped,"[design, some, of, the, air, handling, systems, in, this, building, and, the, way, it, was, ventilated]"
10448,he,got,[air]
10449,he,made,[choice]
10450,they,have,[ecosystems]
10451,they,do,[this]
10452,they,using,[biology]
10453,they,have,[ability]
10454,they,want,"[that, to]"
10455,they,have,[ecosystems]
10456,they,got,[ventilation]
10457,it,tells,[something]
10458,it,added,[dimension]
10459,it,had,[something]
10460,it,washed,[landscape]
10461,it,called,"[to, both, ward, off, pathogens, and, give, you, good, breath]"
10462,it,shown,"[to, both, ward, off, pathogens, and, give, you, good, breath]"
10463,you,touch,[pencil]
10464,you,see,[groups]
10465,you,see,[microbes]
10466,you,bring,[principles]
10467,you,compare,[this]
10468,you,expect,"[to, see, rooms, that, are, close, together]"
10469,you,have,[biomes]
10470,i,needed,[bathroom]
10471,i,found,"[one, bathroom]"
10472,i,went,"[bathroom, one, bathroom, to, do, what, i, 'd, done, most, of, my, life, toilet, toilet]"
10473,i,prepared,"[to, do, what, i, 'd, done, most, of, my, life]"
10474,i,done,"[what, most]"
10475,i,use,[toilet]
10476,i,flush,[toilet]
10477,i,asked,[question]
10478,i,'s,"[to, emerge]"
10479,i,have,"[to, emerge]"
10480,i,wash,[hands]
10481,i,did,"[soap, that]"
10482,i,asked,[question]
10483,i,learned,[something]
10484,i,grown,"[thinking, that, a, toilet, like, that, was, my, right]"
10485,i,call,[what]
10486,i,think,[it]
10487,i,understand,[that]
10488,i,improve,"[attendance, rates]"
10489,i,met,[her]
10490,i,call,[what]
10491,i,find,[which]
10492,i,going,"[to, make, your, lives, easy, this, afternoon]"
10493,i,ask,[you]
10494,we,do,[that]
10495,we,call,[it]
10496,we,know,"[how, to, fix, this]"
10497,we,put,[it]
10498,we,lock,[it]
10499,we,locked,[it]
10500,we,have,[word]
10501,we,know,"[how, to, solve, diarrhea, and, sanitation]"
10502,we,need,[water]
10503,we,wasting,[it]
10504,we,done,[that]
10505,we,ingest,[nutrients]
10506,we,excrete,[nutrients]
10507,we,keep,[them]
10508,we,give,[toilet]
10509,we,need,"[to, understand, human, psychology]"
10510,we,need,"[to, understand, software, as, well, as, just, giving, someone, hardware]"
10511,we,got,[foundation]
10512,we,going,"[to, meet, targets]"
10513,we,do,[that]
10514,we,need,"[to, do]"
10515,she,gets,[dose]
10516,she,grew,[her]
10517,she,told,[that]
10518,she,told,[her]
10519,she,did,[thing]
10520,she,got,[toilet]
10521,she,goes,[toilet]
10522,she,using,"[banana, field]"
10523,she,installed,[latrine]
10524,he,does,[that]
10525,he,sees,[boy]
10526,he,see,[him]
10527,he,run,"[drinking, water, food, environment]"
10528,he,contaminate,"[drinking, water, food, environment]"
10529,he,carrying,[diseases]
10530,he,have,"[water, supply]"
10531,he,got,[hands]
10532,he,going,"[that, to, contaminate, his, water, supply, with]"
10533,they,have,"[bucket, box]"
10534,they,have,"[to, do, what, this, little, boy, is, doing, by, the, side, of, the, mumbai, airport, expressway, ,, which, is, called, open, defecation, ,, or, poo, -, pooing, in, the, open]"
10535,they,choosing,[advance]
10536,they,have,[sanitation]
10537,they,do,[it]
10538,they,hit,[puberty]
10539,they,menstruating,[puberty]
10540,they,getting,[percent]
10541,they,stirring,[contents]
10542,they,saving,[dollars]
10543,they,cutting,"[fuel, supply]"
10544,they,found,"[fuel, supply]"
10545,they,got,[lots]
10546,they,tried,"[selling, soap, as, healthy]"
10547,they,tried,"[selling, it, as, sexy]"
10548,they,have,[toilet]
10549,they,doing,[what]
10550,they,ingesting,[shit]
10551,they,have,"[bidet, nozzles]"
10552,they,have,[features]
10553,they,done,[what]
10554,they,brought,[toilet]
10555,they,sanitized,[it]
10556,it,had,[door]
10557,it,had,[privacy]
10558,it,had,[water]
10559,it,had,[soap]
10560,it,gets,[fraction]
10561,it,gets,[much]
10562,it,got,[nutrients]
10563,it,gives,[gas]
10564,it,had,[toilets]
10565,it,cost,[nothing]
10566,it,going,"[to, save, that, boy, 's, life]"
10567,you,see,"[her, hershey, squirts, runs, joke]"
10568,you,asked,"[to, care, about, things, like, hiv, /, aids, or, t.b, ., or, measles]"
10569,you,think,"[how, to, solve, diarrhea, and, sanitation]"
10570,you,expect,[absurdities]
10571,you,met,[educationalist]
10572,you,make,[lot]
10573,you,put,[poop]
10574,you,cook,[contents]
10575,you,know,[anything]
10576,i,have,"[to, walk, my, dogs, tomorrow]"
